"","...1","X.1","X","OG","branch_select","number_select","sce","species_select","clade_with_trait","species_with_trait","select_clade_all","Select_species","species_select_ratio","clade_select_ratio","X1","site_pvalue_0.1","site_pvalue_0.05"
"151",210,210,2798,"OG1779","Kluyveromyces_marxianus_Seq_1832, Node37, Node66, Node90, Node93",5,"YMR217W","Kluyveromyces_marxianus_Seq_1832,Eremothecium_sinecaudum_Seq_1192,Eremothecium_coryli_Seq_3262,Nakaseomyces_bracarensis_Seq_3711,Nakaseomyces_nivariensis_Seq_2934,Saprochaete_clavata_Seq_359,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_8625,Ogataea_polymorpha_Seq_3281,yHMPu5000034885_Ogataea_zsoltii_Seq_1995,Candida_auris_Seq_606,yHMPu5000035662_Meyerozyma_caribbica_Seq_3077,Kluyveromyces_marxianus_Seq_1832",4,17,4,11.000000008,0.647058824,1,195,1,1
"152",212,212,3076,"OG1596","Node2, Node31, Node68, yHMPu5000034675_Blastobotrys_mokoenaii_Seq_3213, yHMPu5000034885_Ogataea_zsoltii_Seq_4474",5,"YMR015C","Candida_orthopsilosis_Seq_2041,Candida_auris_Seq_3767,yHMPu5000035662_Meyerozyma_caribbica_Seq_342,Kluyveromyces_marxianus_Seq_739,Nakaseomyces_bracarensis_Seq_2641,Nakaseomyces_nivariensis_Seq_4695,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_3213,Arxula_adeninivorans_Seq_3496,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_3557,Saprochaete_clavata_Seq_3813,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_3213,yHMPu5000034885_Ogataea_zsoltii_Seq_4474",4,14,4,11.000000004,0.785714286,1,163,0,0
"153",216,216,3829,"OG1825","Node2, Node31, Node42, Node45, Node8",5,"YGL234W","Candida_orthopsilosis_Seq_5053,Candida_auris_Seq_2154,yHMPu5000035662_Meyerozyma_caribbica_Seq_447,yHMPu5000034885_Ogataea_zsoltii_Seq_1248,yHMPu5000034933_Kuraishia_molischiana_Seq_821,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_4334,Arxula_adeninivorans_Seq_911,Saprochaete_clavata_Seq_1407,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_2490,Nakaseomyces_bracarensis_Seq_3092,Nakaseomyces_nivariensis_Seq_3875,Eremothecium_sinecaudum_Seq_1182,Eremothecium_coryli_Seq_1087",4,15,4,13.000000005,0.866666667,1,14,1,1
"154",224,224,4335,"OG1689","Node11, Node33, Node56, yHMPu5000034675_Blastobotrys_mokoenaii_Seq_2228, yHMPu5000034885_Ogataea_zsoltii_Seq_3392",5,"YPR138C","Saprochaete_clavata_Seq_4956,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_4847,Candida_orthopsilosis_Seq_588,Candida_auris_Seq_5076,yHMPu5000035662_Meyerozyma_caribbica_Seq_1069,yHMPu5000034933_Kuraishia_molischiana_Seq_2020,yHMPu5000034625_Pichia_kudriavzevii_Seq_3331,Ogataea_polymorpha_Seq_1801,yHMPu5000034885_Ogataea_zsoltii_Seq_3392,yHAB143_Kazachstania_siamensis_Seq_3022,Nakaseomyces_bracarensis_Seq_4025,Nakaseomyces_nivariensis_Seq_4759,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_2228,yHMPu5000034885_Ogataea_zsoltii_Seq_3392",4,17,4,12.999999994,0.764705882,1,46,4,1
"155",226,226,4570,"OG1303","Node14, Node59, Node93, yHAB143_Kazachstania_siamensis_Seq_2874, yHMPu5000034933_Kuraishia_molischiana_Seq_952",5,"YHL003C","yHMPu5000034625_Pichia_kudriavzevii_Seq_2448,Ogataea_polymorpha_Seq_692,yHMPu5000034885_Ogataea_zsoltii_Seq_1850,Nakaseomyces_bracarensis_Seq_1258,Nakaseomyces_nivariensis_Seq_4165,Kluyveromyces_marxianus_Seq_4363,Eremothecium_coryli_Seq_1080,Eremothecium_sinecaudum_Seq_1507,Candida_orthopsilosis_Seq_4382,yHMPu5000035662_Meyerozyma_caribbica_Seq_3093,yHAB143_Kazachstania_siamensis_Seq_2874,yHMPu5000034933_Kuraishia_molischiana_Seq_952",4,17,3,12.000000001,0.705882353,0.75,92,2,0
"156",229,229,4736,"OG1773","Node12, Node14, Node31, Node39, Node7",5,"YHR164C","Candida_orthopsilosis_Seq_3007,Candida_auris_Seq_208,yHMPu5000035662_Meyerozyma_caribbica_Seq_3252,yHMPu5000034933_Kuraishia_molischiana_Seq_4843,yHMPu5000034625_Pichia_kudriavzevii_Seq_3893,Ogataea_polymorpha_Seq_3285,yHMPu5000034885_Ogataea_zsoltii_Seq_3956,yHMPu5000034625_Pichia_kudriavzevii_Seq_3893,Ogataea_polymorpha_Seq_3285,yHMPu5000034885_Ogataea_zsoltii_Seq_3956,yHAB143_Kazachstania_siamensis_Seq_520,Nakaseomyces_bracarensis_Seq_3896,Nakaseomyces_nivariensis_Seq_1518,Kluyveromyces_marxianus_Seq_458,Eremothecium_coryli_Seq_3557,Eremothecium_sinecaudum_Seq_21,Eremothecium_coryli_Seq_3557,Eremothecium_sinecaudum_Seq_21",4,17,3,12.999999994,0.764705882,0.75,22,9,1
"157",239,239,432,"OG1231","Node2, Node43, Node66, Node67",4,"YPR003C","yHAB143_Kazachstania_siamensis_Seq_2547,Nakaseomyces_bracarensis_Seq_4667,Nakaseomyces_nivariensis_Seq_4513,Saprochaete_clavata_Seq_3442,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_963,Arxula_adeninivorans_Seq_2431,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_2268,Candida_auris_Seq_3449,Candida_orthopsilosis_Seq_2998,yHMPu5000034933_Kuraishia_molischiana_Seq_3940,yHMPu5000034625_Pichia_kudriavzevii_Seq_4272,Ogataea_polymorpha_Seq_4130,yHMPu5000034885_Ogataea_zsoltii_Seq_3887,Candida_auris_Seq_3449,Candida_orthopsilosis_Seq_2998",4,14,4,13.000000006,0.928571429,1,149,6,2
"158",242,242,503,"OG1800","Node1, Node25, Node26, Node54",4,"YMR315W","yHMPu5000035662_Meyerozyma_caribbica_Seq_1071,Candida_auris_Seq_3410,Candida_orthopsilosis_Seq_1133,yHAB143_Kazachstania_siamensis_Seq_1844,Nakaseomyces_bracarensis_Seq_4069,Nakaseomyces_nivariensis_Seq_4145,Eremothecium_sinecaudum_Seq_778,Eremothecium_coryli_Seq_1917,yHAB143_Kazachstania_siamensis_Seq_1844,Nakaseomyces_bracarensis_Seq_4069,Nakaseomyces_nivariensis_Seq_4145,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_5137,Arxula_adeninivorans_Seq_2220",4,15,3,10.000000005,0.666666667,0.75,175,1,0
"159",248,248,630,"OG2147","Node1, Node50, Node53, Node6",4,"YFR030W","Candida_auris_Seq_701,Candida_orthopsilosis_Seq_547,yHMPu5000035662_Meyerozyma_caribbica_Seq_2191,yHMPu5000034625_Pichia_kudriavzevii_Seq_4280,Ogataea_polymorpha_Seq_4123,yHMPu5000034885_Ogataea_zsoltii_Seq_4415,Kluyveromyces_marxianus_Seq_3030,Nakaseomyces_bracarensis_Seq_2665,Nakaseomyces_nivariensis_Seq_369,yHAB143_Kazachstania_siamensis_Seq_1897,Eremothecium_coryli_Seq_699,Eremothecium_sinecaudum_Seq_3226,Nakaseomyces_bracarensis_Seq_2665,Nakaseomyces_nivariensis_Seq_369",4,17,3,12.000000001,0.705882353,0.75,74,5,3
"160",249,249,789,"OG1726","Node15, Node16, Node70, Node76",4,"YMR125W","yHAB143_Kazachstania_siamensis_Seq_2824,Nakaseomyces_bracarensis_Seq_328,Nakaseomyces_nivariensis_Seq_4084,Kluyveromyces_marxianus_Seq_4762,Eremothecium_coryli_Seq_2761,Eremothecium_sinecaudum_Seq_62,yHAB143_Kazachstania_siamensis_Seq_2824,Nakaseomyces_bracarensis_Seq_328,Nakaseomyces_nivariensis_Seq_4084,Candida_orthopsilosis_Seq_1975,Candida_auris_Seq_2745,yHMPu5000035662_Meyerozyma_caribbica_Seq_965,yHMPu5000034933_Kuraishia_molischiana_Seq_3194,yHMPu5000034625_Pichia_kudriavzevii_Seq_1672",4,15,3,10.999999995,0.733333333,0.75,138,0,0
"161",253,253,1045,"OG1743","Node13, Node31, Node38, Node60",4,"YKL212W","Candida_auris_Seq_1588,Candida_orthopsilosis_Seq_1136,yHMPu5000035662_Meyerozyma_caribbica_Seq_2055,yHMPu5000034933_Kuraishia_molischiana_Seq_4120,yHMPu5000034885_Ogataea_zsoltii_Seq_2413,yHMPu5000034625_Pichia_kudriavzevii_Seq_1361,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_3719,Arxula_adeninivorans_Seq_3965,Eremothecium_coryli_Seq_667,Eremothecium_sinecaudum_Seq_501,Kluyveromyces_marxianus_Seq_923,yHAB143_Kazachstania_siamensis_Seq_4598,Nakaseomyces_bracarensis_Seq_3214,Nakaseomyces_nivariensis_Seq_1238",4,16,4,14,0.875,1,164,1,1
"162",259,259,1365,"OG2113","Arxula_adeninivorans_Seq_902, Node10, Node49, Node72",4,"YCL030C","Saprochaete_clavata_Seq_5474,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_6197,yHAB143_Kazachstania_siamensis_Seq_105,Kluyveromyces_marxianus_Seq_1863,Eremothecium_coryli_Seq_345,Eremothecium_sinecaudum_Seq_1274,Nakaseomyces_bracarensis_Seq_3954,Nakaseomyces_nivariensis_Seq_1387,Candida_orthopsilosis_Seq_4318,Candida_auris_Seq_5038,yHMPu5000035662_Meyerozyma_caribbica_Seq_3216,Arxula_adeninivorans_Seq_902",4,16,3,12,0.75,0.75,189,1,1
"163",260,260,1390,"OG1740","Node14, Node15, Node62, Node80",4,"YBR017C","yHAB143_Kazachstania_siamensis_Seq_5175,Nakaseomyces_bracarensis_Seq_2753,Nakaseomyces_nivariensis_Seq_2530,Kluyveromyces_marxianus_Seq_2048,Eremothecium_coryli_Seq_2209,Eremothecium_sinecaudum_Seq_705,yHAB143_Kazachstania_siamensis_Seq_5175,Nakaseomyces_bracarensis_Seq_2753,Nakaseomyces_nivariensis_Seq_2530,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_1465,Arxula_adeninivorans_Seq_215,yHMPu5000034933_Kuraishia_molischiana_Seq_1165,Ogataea_polymorpha_Seq_2167,yHMPu5000034885_Ogataea_zsoltii_Seq_1958",4,17,3,11.000000008,0.647058824,0.75,151,3,2
"164",261,261,1501,"OG1806","Node1, Node15, Node3, Node61",4,"YJR132W","yHMPu5000034933_Kuraishia_molischiana_Seq_4689,yHMPu5000034625_Pichia_kudriavzevii_Seq_2266,Ogataea_polymorpha_Seq_3420,yHMPu5000034885_Ogataea_zsoltii_Seq_4333,yHMPu5000034625_Pichia_kudriavzevii_Seq_2266,Ogataea_polymorpha_Seq_3420,yHMPu5000034885_Ogataea_zsoltii_Seq_4333,Saprochaete_clavata_Seq_3129,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_2386,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_1010,Arxula_adeninivorans_Seq_5824,yHAB143_Kazachstania_siamensis_Seq_2962,Nakaseomyces_bracarensis_Seq_4183,Nakaseomyces_nivariensis_Seq_3445",4,17,3,11.000000008,0.647058824,0.75,147,1,1
"165",274,274,2021,"OG1762","Node11, Node27, Node30, Node32",4,"YDL058W","yHAB143_Kazachstania_siamensis_Seq_4868,Nakaseomyces_bracarensis_Seq_1674,Nakaseomyces_nivariensis_Seq_2102,Kluyveromyces_marxianus_Seq_4225,Eremothecium_coryli_Seq_3785,Eremothecium_sinecaudum_Seq_2893,yHMPu5000035662_Meyerozyma_caribbica_Seq_4038,Candida_orthopsilosis_Seq_1597,yHMPu5000034933_Kuraishia_molischiana_Seq_1040,yHMPu5000034625_Pichia_kudriavzevii_Seq_1284,Ogataea_polymorpha_Seq_2609,yHMPu5000034885_Ogataea_zsoltii_Seq_4421,yHMPu5000034625_Pichia_kudriavzevii_Seq_1284,Ogataea_polymorpha_Seq_2609,yHMPu5000034885_Ogataea_zsoltii_Seq_4421",4,15,3,12,0.8,0.75,13,20,12
"166",279,279,2217,"OG1968","Node30, Node40, Node6, Node86",4,"YDL001W","yHMPu5000034675_Blastobotrys_mokoenaii_Seq_1554,Arxula_adeninivorans_Seq_4166,Saprochaete_clavata_Seq_9,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_1749,yHMPu5000034625_Pichia_kudriavzevii_Seq_2288,Ogataea_polymorpha_Seq_1154,yHMPu5000034885_Ogataea_zsoltii_Seq_2121,Candida_orthopsilosis_Seq_4090,Candida_auris_Seq_3922,yHMPu5000035662_Meyerozyma_caribbica_Seq_3410,Eremothecium_coryli_Seq_82,Eremothecium_sinecaudum_Seq_2843",4,17,4,12.000000001,0.705882353,1,24,7,0
"167",280,280,2243,"OG1777","Node3, Node47, Node48, Node58",4,"YLR410W","yHMPu5000034625_Pichia_kudriavzevii_Seq_906,Ogataea_polymorpha_Seq_2438,yHMPu5000034885_Ogataea_zsoltii_Seq_3732,yHAB143_Kazachstania_siamensis_Seq_4691,Nakaseomyces_bracarensis_Seq_2707,Nakaseomyces_nivariensis_Seq_2014,Kluyveromyces_marxianus_Seq_994,Eremothecium_coryli_Seq_3814,Eremothecium_sinecaudum_Seq_3791,yHAB143_Kazachstania_siamensis_Seq_4691,Nakaseomyces_bracarensis_Seq_2707,Nakaseomyces_nivariensis_Seq_2014,Candida_orthopsilosis_Seq_3892,Candida_auris_Seq_1148,yHMPu5000035662_Meyerozyma_caribbica_Seq_2704",4,17,3,12.000000001,0.705882353,0.75,11,4,1
"168",283,283,2352,"OG1848","Node10, Node12, Node5, Node74",4,"YPL012W","yHMPu5000035662_Meyerozyma_caribbica_Seq_3859,Candida_auris_Seq_754,Candida_orthopsilosis_Seq_1151,yHMPu5000034933_Kuraishia_molischiana_Seq_4530,yHMPu5000034625_Pichia_kudriavzevii_Seq_3633,Ogataea_polymorpha_Seq_257,yHMPu5000034885_Ogataea_zsoltii_Seq_1662,yHMPu5000034625_Pichia_kudriavzevii_Seq_3633,Ogataea_polymorpha_Seq_257,yHMPu5000034885_Ogataea_zsoltii_Seq_1662,yHAB143_Kazachstania_siamensis_Seq_896,Nakaseomyces_bracarensis_Seq_4665,Nakaseomyces_nivariensis_Seq_4550,Kluyveromyces_marxianus_Seq_1758,Eremothecium_coryli_Seq_3921,Eremothecium_sinecaudum_Seq_1927",4,17,3,12.999999994,0.764705882,0.75,129,1,1
"169",288,288,2554,"OG2264","Node50, Node69, Node70, Node89",4,"YKL135C","Candida_orthopsilosis_Seq_4394,Candida_auris_Seq_2932,yHMPu5000035662_Meyerozyma_caribbica_Seq_3972,yHAB143_Kazachstania_siamensis_Seq_4198,Nakaseomyces_bracarensis_Seq_5241,Nakaseomyces_nivariensis_Seq_3561,Kluyveromyces_marxianus_Seq_3394,Eremothecium_coryli_Seq_2279,Eremothecium_sinecaudum_Seq_313,yHAB143_Kazachstania_siamensis_Seq_4198,Nakaseomyces_bracarensis_Seq_5241,Nakaseomyces_nivariensis_Seq_3561,yHMPu5000034625_Pichia_kudriavzevii_Seq_4533,yHMPu5000034933_Kuraishia_molischiana_Seq_1972,Ogataea_polymorpha_Seq_3533,yHMPu5000034885_Ogataea_zsoltii_Seq_4430",4,17,3,12.999999994,0.764705882,0.75,196,1,1
"170",291,291,2653,"OG3108","Node37, Node62, Node63, Node70",4,"YKL211C","Eremothecium_coryli_Seq_2438,Eremothecium_sinecaudum_Seq_3907,yHAB143_Kazachstania_siamensis_Seq_1899,Kluyveromyces_marxianus_Seq_1908,Nakaseomyces_bracarensis_Seq_3077,Nakaseomyces_nivariensis_Seq_865,yHMPu5000034933_Kuraishia_molischiana_Seq_4365,yHMPu5000034625_Pichia_kudriavzevii_Seq_261,Ogataea_polymorpha_Seq_1129,yHMPu5000034885_Ogataea_zsoltii_Seq_3015,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_3384,Arxula_adeninivorans_Seq_2373,yHMPu5000034933_Kuraishia_molischiana_Seq_4365,yHMPu5000034625_Pichia_kudriavzevii_Seq_261,Ogataea_polymorpha_Seq_1129,yHMPu5000034885_Ogataea_zsoltii_Seq_3015,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_3384,Arxula_adeninivorans_Seq_2373",4,16,3,12,0.75,0.75,96,2,1
"171",295,295,2874,"OG1987","Node21, Node27, Node49, Node73",4,"YDL102W","yHMPu5000034933_Kuraishia_molischiana_Seq_129,Ogataea_polymorpha_Seq_3293,yHMPu5000034885_Ogataea_zsoltii_Seq_2383,Candida_auris_Seq_4327,Candida_orthopsilosis_Seq_4616,yHMPu5000035662_Meyerozyma_caribbica_Seq_1049,Candida_auris_Seq_4327,Candida_orthopsilosis_Seq_4616,yHMPu5000035662_Meyerozyma_caribbica_Seq_1049,yHAB143_Kazachstania_siamensis_Seq_4258,Nakaseomyces_bracarensis_Seq_1897,Nakaseomyces_nivariensis_Seq_1717,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_4575,Arxula_adeninivorans_Seq_5780",4,17,4,11.000000008,0.647058824,1,10,1,1
"172",296,296,2913,"OG1357","Node14, Node51, Node78, Node81",4,"YMR085W","Nakaseomyces_bracarensis_Seq_4182,Nakaseomyces_nivariensis_Seq_416,Eremothecium_coryli_Seq_354,yHAB143_Kazachstania_siamensis_Seq_2785,Kluyveromyces_marxianus_Seq_5025,yHMPu5000034625_Pichia_kudriavzevii_Seq_1402,yHMPu5000034885_Ogataea_zsoltii_Seq_3457,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_5175,Arxula_adeninivorans_Seq_3729,Candida_orthopsilosis_Seq_1580,Candida_auris_Seq_2735,yHMPu5000035662_Meyerozyma_caribbica_Seq_1491",4,15,4,12,0.8,1,172,5,3
"173",302,302,3100,"OG2348","Node3, Node6, Node65, Node70",4,"YPR184W","Candida_auris_Seq_2343,yHMPu5000035662_Meyerozyma_caribbica_Seq_1618,yHMPu5000034625_Pichia_kudriavzevii_Seq_1364,yHMPu5000034933_Kuraishia_molischiana_Seq_2968,Ogataea_polymorpha_Seq_2187,yHMPu5000034885_Ogataea_zsoltii_Seq_3619,yHAB143_Kazachstania_siamensis_Seq_2927,Nakaseomyces_bracarensis_Seq_485,Nakaseomyces_nivariensis_Seq_104,Kluyveromyces_marxianus_Seq_4654,Eremothecium_coryli_Seq_701,Eremothecium_sinecaudum_Seq_3366",4,17,3,12.000000001,0.705882353,0.75,105,10,4
"174",306,306,3318,"OG1347","Node28, Node29, Node55, Node87",4,"YLR430W","yHAB143_Kazachstania_siamensis_Seq_3803,Nakaseomyces_bracarensis_Seq_1393,Nakaseomyces_nivariensis_Seq_4644,Kluyveromyces_marxianus_Seq_1524,Eremothecium_coryli_Seq_2959,Eremothecium_sinecaudum_Seq_2833,yHAB143_Kazachstania_siamensis_Seq_3803,Nakaseomyces_bracarensis_Seq_1393,Nakaseomyces_nivariensis_Seq_4644,Ogataea_polymorpha_Seq_3452,yHMPu5000034885_Ogataea_zsoltii_Seq_1701,Candida_orthopsilosis_Seq_3309,Candida_auris_Seq_406,yHMPu5000035662_Meyerozyma_caribbica_Seq_4926",4,17,3,11.000000008,0.647058824,0.75,168,11,5
"175",312,312,3527,"OG1217","Eremothecium_coryli_Seq_3340, Node28, Node36, Node79",4,"YDL192W","Saprochaete_clavata_Seq_6464,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_2329,Arxula_adeninivorans_Seq_2613,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_1529,yHMPu5000035662_Meyerozyma_caribbica_Seq_2006,Candida_orthopsilosis_Seq_4476,yHMPu5000034625_Pichia_kudriavzevii_Seq_214,Candida_auris_Seq_3531,yHMPu5000034885_Ogataea_zsoltii_Seq_5169,yHMPu5000034933_Kuraishia_molischiana_Seq_2573,Ogataea_polymorpha_Seq_3354,Eremothecium_coryli_Seq_3340",4,16,4,12,0.75,1,20,0,0
"176",317,317,3663,"OG1441","Node66, Node72, Node84, Node87",4,"YNL121C","Kluyveromyces_marxianus_Seq_118,Eremothecium_coryli_Seq_4260,Eremothecium_sinecaudum_Seq_2443,yHAB143_Kazachstania_siamensis_Seq_5000,Nakaseomyces_bracarensis_Seq_1048,yHAB143_Kazachstania_siamensis_Seq_5000,Nakaseomyces_bracarensis_Seq_1048,Candida_auris_Seq_289,yHMPu5000035662_Meyerozyma_caribbica_Seq_4111,yHMPu5000034933_Kuraishia_molischiana_Seq_5184,Ogataea_polymorpha_Seq_438,yHMPu5000034885_Ogataea_zsoltii_Seq_656",4,15,3,10.000000005,0.666666667,0.75,99,5,1
"177",319,319,3723,"OG1839","Node27, Node73, Node78, Node9",4,"YGL091C","yHMPu5000034933_Kuraishia_molischiana_Seq_4509,Ogataea_polymorpha_Seq_3629,yHMPu5000034885_Ogataea_zsoltii_Seq_4588,Saprochaete_clavata_Seq_6731,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_4808,Eremothecium_coryli_Seq_4277,Eremothecium_sinecaudum_Seq_3040,yHAB143_Kazachstania_siamensis_Seq_2696,Nakaseomyces_bracarensis_Seq_5067,Nakaseomyces_nivariensis_Seq_307",4,16,3,10,0.625,0.75,159,1,0
"178",320,320,3777,"OG2549","Node17, Node24, Node69, yHMPu5000034675_Blastobotrys_mokoenaii_Seq_5088",4,"YNL059C","yHMPu5000034933_Kuraishia_molischiana_Seq_5145,Ogataea_polymorpha_Seq_4194,yHMPu5000034885_Ogataea_zsoltii_Seq_4131,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_5088,Arxula_adeninivorans_Seq_2635,yHAB143_Kazachstania_siamensis_Seq_1596,Nakaseomyces_bracarensis_Seq_2025,Nakaseomyces_nivariensis_Seq_165,Kluyveromyces_marxianus_Seq_569,Eremothecium_coryli_Seq_3862,Eremothecium_sinecaudum_Seq_2434,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_5088",4,17,3,11.000000008,0.647058824,0.75,139,1,1
"179",327,327,4113,"OG2172","Node12, Node41, Node44, Node6",4,"YBR286W","Candida_orthopsilosis_Seq_3421,Candida_auris_Seq_2609,yHMPu5000035662_Meyerozyma_caribbica_Seq_2435,yHMPu5000034625_Pichia_kudriavzevii_Seq_3238,Ogataea_polymorpha_Seq_1435,yHMPu5000034885_Ogataea_zsoltii_Seq_1784,Kluyveromyces_marxianus_Seq_746,yHAB143_Kazachstania_siamensis_Seq_2157,Nakaseomyces_bracarensis_Seq_2491,Nakaseomyces_nivariensis_Seq_616,Eremothecium_coryli_Seq_3317,Eremothecium_sinecaudum_Seq_644,yHAB143_Kazachstania_siamensis_Seq_2157,Nakaseomyces_bracarensis_Seq_2491,Nakaseomyces_nivariensis_Seq_616",4,17,3,12.000000001,0.705882353,0.75,124,4,3
"180",329,329,4170,"OG1960","Node1, Node43, Node49, Node68",4,"YLR449W","Candida_orthopsilosis_Seq_3115,yHMPu5000035662_Meyerozyma_caribbica_Seq_1001,Candida_auris_Seq_1379,Nakaseomyces_bracarensis_Seq_2453,Nakaseomyces_nivariensis_Seq_4588,yHAB143_Kazachstania_siamensis_Seq_4358,Eremothecium_sinecaudum_Seq_3470,Kluyveromyces_marxianus_Seq_3958,Eremothecium_sinecaudum_Seq_3470,Kluyveromyces_marxianus_Seq_3958,Saprochaete_clavata_Seq_2470,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_3593",4,16,3,10,0.625,0.75,177,5,2
"181",334,334,4562,"OG2769","Node66, Node71, Node85, yHMPu5000034675_Blastobotrys_mokoenaii_Seq_5417",4,"YMR012W","yHAB143_Kazachstania_siamensis_Seq_1104,Nakaseomyces_bracarensis_Seq_5040,Nakaseomyces_nivariensis_Seq_1673,Kluyveromyces_marxianus_Seq_1547,Eremothecium_coryli_Seq_4148,Eremothecium_sinecaudum_Seq_2902,Candida_orthopsilosis_Seq_3971,Candida_auris_Seq_1278,yHMPu5000035662_Meyerozyma_caribbica_Seq_701,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_5417",4,16,3,10,0.625,0.75,69,3,0
"182",335,335,4569,"OG1653","Node14, Node19, Node86, Node93",4,"YOL006C","Kluyveromyces_marxianus_Seq_2279,Eremothecium_coryli_Seq_3140,Eremothecium_sinecaudum_Seq_2768,yHAB143_Kazachstania_siamensis_Seq_3283,Nakaseomyces_bracarensis_Seq_519,Nakaseomyces_nivariensis_Seq_1320,yHMPu5000034625_Pichia_kudriavzevii_Seq_2745,Ogataea_polymorpha_Seq_106,yHMPu5000034885_Ogataea_zsoltii_Seq_976,Candida_auris_Seq_1414,yHMPu5000035662_Meyerozyma_caribbica_Seq_4269",4,17,3,11.000000008,0.647058824,0.75,130,3,0
"183",338,338,4809,"OG4081","Node13, Node30, Node46, Node7",4,"YOR275C","yHAB143_Kazachstania_siamensis_Seq_2753,Nakaseomyces_bracarensis_Seq_3640,Nakaseomyces_nivariensis_Seq_2270,Kluyveromyces_marxianus_Seq_1327,Eremothecium_coryli_Seq_4132,Eremothecium_sinecaudum_Seq_548,Kluyveromyces_marxianus_Seq_1327,Eremothecium_coryli_Seq_4132,Eremothecium_sinecaudum_Seq_548,Saprochaete_clavata_Seq_134,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_3691,Candida_orthopsilosis_Seq_1751,yHMPu5000034933_Kuraishia_molischiana_Seq_903,Ogataea_polymorpha_Seq_3587,yHMPu5000034885_Ogataea_zsoltii_Seq_3600",4,14,4,11.999999998,0.857142857,1,49,2,2
"184",387,387,1267,"OG1990","Node48, Node54, Node63",3,"YPR189W","Candida_orthopsilosis_Seq_4584,Candida_auris_Seq_301,yHMPu5000035662_Meyerozyma_caribbica_Seq_501,yHMPu5000034625_Pichia_kudriavzevii_Seq_2483,yHMPu5000034933_Kuraishia_molischiana_Seq_5429,Ogataea_polymorpha_Seq_1067,yHMPu5000034885_Ogataea_zsoltii_Seq_3301,yHMPu5000034625_Pichia_kudriavzevii_Seq_2483,yHMPu5000034933_Kuraishia_molischiana_Seq_5429,Ogataea_polymorpha_Seq_1067,yHMPu5000034885_Ogataea_zsoltii_Seq_3301,yHAB143_Kazachstania_siamensis_Seq_4895,Nakaseomyces_bracarensis_Seq_279,Nakaseomyces_nivariensis_Seq_2190,Kluyveromyces_marxianus_Seq_339,Eremothecium_coryli_Seq_1018,Eremothecium_sinecaudum_Seq_2480",4,17,3,12.999999994,0.764705882,0.75,2,5,3
"185",402,402,1580,"OG4004","Node16, Node5, Node63",3,"YPR062W","yHMPu5000034625_Pichia_kudriavzevii_Seq_934,Ogataea_polymorpha_Seq_2199,yHMPu5000034885_Ogataea_zsoltii_Seq_5199,Saprochaete_clavata_Seq_1314,yHMPu5000041818_Magnusiomyces_tetrasperma_Seq_5943,yHMPu5000034933_Kuraishia_molischiana_Seq_4731,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_2221,Arxula_adeninivorans_Seq_1723,Nakaseomyces_bracarensis_Seq_5041,Nakaseomyces_nivariensis_Seq_2326,Kluyveromyces_marxianus_Seq_3403,yHAB143_Kazachstania_siamensis_Seq_3751",4,13,3,11.999999999,0.923076923,0.75,186,1,1
"186",408,408,1666,"OG2558","Node3, Node49, Node75",3,"YGR135W","yHAB143_Kazachstania_siamensis_Seq_536,Kluyveromyces_marxianus_Seq_3039,Eremothecium_coryli_Seq_4196,Eremothecium_sinecaudum_Seq_3509,Nakaseomyces_bracarensis_Seq_2934,Nakaseomyces_nivariensis_Seq_83,Candida_auris_Seq_2479,Candida_orthopsilosis_Seq_1052,yHMPu5000035662_Meyerozyma_caribbica_Seq_4221,yHMPu5000034675_Blastobotrys_mokoenaii_Seq_448,Arxula_adeninivorans_Seq_1799",4,16,3,11,0.6875,0.75,95,1,0
