"","OG","dN_dS","group"
"9544","OG14865",0.5406,"All_OG"
"9545","OG2024",0.2194,"All_OG"
"9546","OG1712",0.1723,"All_OG"
"9547","OG12653",0.4288,"All_OG"
"9548","OG13230",0.29905,"All_OG"
"9549","OG6897",0.2888,"All_OG"
"9550","OG12922",0.2471,"All_OG"
"9551","OG5385",0.2462,"All_OG"
"9552","OG2551",0.1585,"All_OG"
"9553","OG8446",0.23185,"All_OG"
"9554","OG6823",0.1618,"All_OG"
"9555","OG1688",0.0694,"All_OG"
"9556","OG13779",0.36405,"All_OG"
"9557","OG12170",0.28365,"All_OG"
"9558","OG7755",0.1256,"All_OG"
"9559","OG1736",0.13715,"All_OG"
"9560","OG8204",0.4353,"All_OG"
"9561","OG18169",0.2477,"All_OG"
"9562","OG11569",0.3099,"All_OG"
"9563","OG7823",0.40355,"All_OG"
"9564","OG4695",0.1682,"All_OG"
"9565","OG10596",0.3941,"All_OG"
"9566","OG1546",0.1576,"All_OG"
"9567","OG15826",0.18655,"All_OG"
"9568","OG9881",0.137,"All_OG"
"9569","OG7677",0.3523,"All_OG"
"9570","OG4961",0.117,"All_OG"
"9571","OG18272",0.1999,"All_OG"
"9572","OG13156",0.2539,"All_OG"
"9573","OG6805",0.2175,"All_OG"
"9574","OG6848",0.1254,"All_OG"
"9575","OG2172",0.1328,"All_OG"
"9576","OG8739",0.2603,"All_OG"
"9577","OG6738",0.0423,"All_OG"
"9578","OG14480",0.2906,"All_OG"
"9579","OG3236",0.1975,"All_OG"
"9580","OG3652",0.3391,"All_OG"
"9581","OG11699",0.2641,"All_OG"
"9582","OG10738",0.0718,"All_OG"
"9583","OG10483",0.36755,"All_OG"
"9584","OG1842",0.1059,"All_OG"
"9585","OG8915",0.3573,"All_OG"
"9586","OG7674",0.4842,"All_OG"
"9587","OG9372",0.1624,"All_OG"
"9588","OG7819",0.1691,"All_OG"
"9589","OG1726",0.2821,"All_OG"
"9590","OG2546",0.0061,"All_OG"
"9591","OG4909",0.0232,"All_OG"
"9592","OG1262",0.0706,"All_OG"
"9593","OG3916",0.1775,"All_OG"
"9594","OG16447",0.4066,"All_OG"
"9595","OG10556",0.48185,"All_OG"
"9596","OG6265",0.2434,"All_OG"
"9597","OG5519",0.23955,"All_OG"
"9598","OG4307",0.22255,"All_OG"
"9599","OG5262",0.1359,"All_OG"
"9600","OG15745",0.10465,"All_OG"
"9601","OG6026",0.1623,"All_OG"
"9602","OG14214",0.35495,"All_OG"
"9603","OG11520",0.1244,"All_OG"
"9604","OG6812",0.15945,"All_OG"
"9605","OG4678",0.1408,"All_OG"
"9606","OG2831",0.3332,"All_OG"
"9607","OG4972",0.1699,"All_OG"
"9608","OG15422",0.1619,"All_OG"
"9609","OG7173",0.35445,"All_OG"
"9610","OG4858",0.1627,"All_OG"
"9611","OG7497",0.1997,"All_OG"
"9612","OG8404",0.3624,"All_OG"
"9613","OG2637",0.0213,"All_OG"
"9614","OG3021",0.1048,"All_OG"
"9615","OG16136",0.37615,"All_OG"
"9616","OG5747",0.19095,"All_OG"
"9617","OG6712",0.31455,"All_OG"
"9618","OG5954",0.1299,"All_OG"
"9619","OG7312",0.35585,"All_OG"
"9620","OG13856",0.2024,"All_OG"
"9621","OG7992",0.26885,"All_OG"
"9622","OG7706",0.34005,"All_OG"
"9623","OG4121",0.2547,"All_OG"
"9624","OG3144",0.3332,"All_OG"
"9625","OG14265",0.2709,"All_OG"
"9626","OG10174",0.2366,"All_OG"
"9627","OG2066",0.2897,"All_OG"
"9628","OG3419",0.09985,"All_OG"
"9629","OG13293",0.3011,"All_OG"
"9630","OG14926",0.16565,"All_OG"
"9631","OG2661",0.1963,"All_OG"
"9632","OG1224",0.1695,"All_OG"
"9633","OG6704",0.3285,"All_OG"
"9634","OG2907",0.3544,"All_OG"
"9635","OG3716",0.423,"All_OG"
"9636","OG15432",0.2712,"All_OG"
"9637","OG14676",0.1442,"All_OG"
"9638","OG4070",0.1311,"All_OG"
"9639","OG12881",0.3287,"All_OG"
"9640","OG4481",0.1765,"All_OG"
"9641","OG9765",0.30635,"All_OG"
"9642","OG15160",0.1119,"All_OG"
"9643","OG9784",0.2087,"All_OG"
"9644","OG7054",0.3546,"All_OG"
"9645","OG3152",0.3832,"All_OG"
"9646","OG2803",0.3083,"All_OG"
"9647","OG8979",0.2426,"All_OG"
"9648","OG5812",0.21265,"All_OG"
"9649","OG7837",0.1001,"All_OG"
"9650","OG6798",0.1093,"All_OG"
"9651","OG1866",0.03085,"All_OG"
"9652","OG16957",0.3047,"All_OG"
"9653","OG2146",0.2108,"All_OG"
"9654","OG13663",0.4352,"All_OG"
"9655","OG10107",0.22,"All_OG"
"9656","OG7203",0.1572,"All_OG"
"9657","OG7100",0.086,"All_OG"
"9658","OG6770",0.1944,"All_OG"
"9659","OG4305",0.3803,"All_OG"
"9660","OG16124",0.1236,"All_OG"
"9661","OG3831",0.1927,"All_OG"
"9662","OG4118",0.2672,"All_OG"
"9663","OG14834",0.3514,"All_OG"
"9664","OG14918",0.1704,"All_OG"
"9665","OG10442",0.2781,"All_OG"
"9666","OG1488",0.0802,"All_OG"
"9667","OG1801",0.1622,"All_OG"
"9668","OG9930",0.21075,"All_OG"
"9669","OG5070",0.1747,"All_OG"
"9670","OG12339",0.14865,"All_OG"
"9671","OG11497",0.40615,"All_OG"
"9672","OG8280",0.1792,"All_OG"
"9673","OG2567",0.1938,"All_OG"
"9674","OG8359",0.17765,"All_OG"
"9675","OG3425",0.2224,"All_OG"
"9676","OG12293",0.38305,"All_OG"
"9677","OG12767",0.34935,"All_OG"
"9678","OG17575",0.3131,"All_OG"
"9679","OG14789",0.1988,"All_OG"
"9680","OG5079",0.2448,"All_OG"
"9681","OG2861",0.21945,"All_OG"
"9682","OG1607",0.0717,"All_OG"
"9683","OG11624",0.5034,"All_OG"
"9684","OG6510",0.4335,"All_OG"
"9685","OG2804",0.1929,"All_OG"
"9686","OG5343",0.3709,"All_OG"
"9687","OG16911",0.2843,"All_OG"
"9688","OG7058",0.4181,"All_OG"
"9689","OG4534",0.20825,"All_OG"
"9690","OG5199",0.23735,"All_OG"
"9691","OG4226",0.16505,"All_OG"
"9692","OG6849",0.10475,"All_OG"
"9693","OG7812",0.32255,"All_OG"
"9694","OG14472",0.2217,"All_OG"
"9695","OG16145",0.26965,"All_OG"
"9696","OG11824",0.3319,"All_OG"
"9697","OG14340",0.23845,"All_OG"
"9698","OG5691",0.3583,"All_OG"
"9699","OG15688",0.0872,"All_OG"
"9700","OG17665",0.1512,"All_OG"
"9701","OG6868",0.3253,"All_OG"
"9702","OG10462",0.2623,"All_OG"
"9703","OG16696",0.32915,"All_OG"
"9704","OG11148",0.2581,"All_OG"
"9705","OG9196",0.28635,"All_OG"
"9706","OG6419",0.29665,"All_OG"
"9707","OG5460",0.0959,"All_OG"
"9708","OG9254",0.3556,"All_OG"
"9709","OG3027",0.06615,"All_OG"
"9710","OG11238",0.3383,"All_OG"
"9711","OG7696",0.1756,"All_OG"
"9712","OG15671",0.3996,"All_OG"
"9713","OG5323",0.2962,"All_OG"
"9714","OG2144",0.1868,"All_OG"
"9715","OG11920",0.4619,"All_OG"
"9716","OG13600",0.23765,"All_OG"
"9717","OG1761",0.1767,"All_OG"
"9718","OG1538",0.0164,"All_OG"
"9719","OG13038",0.0735,"All_OG"
"9720","OG10319",0.1833,"All_OG"
"9721","OG8570",0.5202,"All_OG"
"9722","OG7873",0.25445,"All_OG"
"9723","OG14338",0.32095,"All_OG"
"9724","OG15676",0.3343,"All_OG"
"9725","OG11636",0.1992,"All_OG"
"9726","OG2217",0.0859,"All_OG"
"9727","OG3004",0.1736,"All_OG"
"9728","OG17503",0.3293,"All_OG"
"9729","OG15268",0.1844,"All_OG"
"9730","OG6699",0.1827,"All_OG"
"9731","OG15317",0.3955,"All_OG"
"9732","OG13565",0.2844,"All_OG"
"9733","OG2289",0.0819,"All_OG"
"9734","OG13129",0.3833,"All_OG"
"9735","OG8517",0.308,"All_OG"
"9736","OG1620",0.1087,"All_OG"
"9737","OG3506",0.1082,"All_OG"
"9738","OG5032",0.0574,"All_OG"
"9739","OG15474",0.4349,"All_OG"
"9740","OG3064",0.3559,"All_OG"
"9741","OG6892",0.3641,"All_OG"
"9742","OG14379",0.3701,"All_OG"
"9743","OG4904",0.1696,"All_OG"
"9744","OG8470",0.2211,"All_OG"
"9745","OG6739",0.10155,"All_OG"
"9746","OG7720",0.3519,"All_OG"
"9747","OG10067",0.1215,"All_OG"
"9748","OG7194",0.1667,"All_OG"
"9749","OG15414",0.3061,"All_OG"
"9750","OG17526",0.3137,"All_OG"
"9751","OG15156",0.47165,"All_OG"
"9752","OG1540",0.0834,"All_OG"
"9753","OG3653",0.3355,"All_OG"
"9754","OG1977",0.0769,"All_OG"
"9755","OG12671",0.2029,"All_OG"
"9756","OG12261",0.1954,"All_OG"
"9757","OG17621",0.1502,"All_OG"
"9758","OG5339",0.2989,"All_OG"
"9759","OG5679",0.3347,"All_OG"
"9760","OG3875",0.0981,"All_OG"
"9761","OG2699",0.1717,"All_OG"
"9762","OG2096",0.18235,"All_OG"
"9763","OG9679",0.3352,"All_OG"
"9764","OG4853",0.2644,"All_OG"
"9765","OG2820",0.3921,"All_OG"
"9766","OG16675",0.1948,"All_OG"
"9767","OG12079",0.1711,"All_OG"
"9768","OG13040",0.3983,"All_OG"
"9769","OG18171",0.3133,"All_OG"
"9770","OG2688",0.0593,"All_OG"
"9771","OG18195",0.24955,"All_OG"
"9772","OG17997",0.2966,"All_OG"
"9773","OG3099",0.0344,"All_OG"
"9774","OG14986",0.1478,"All_OG"
"9775","OG14693",0.3206,"All_OG"
"9776","OG8842",0.3918,"All_OG"
"9777","OG5987",0.0354,"All_OG"
"9778","OG3203",0.1769,"All_OG"
"9779","OG10244",0.2607,"All_OG"
"9780","OG12554",0.247,"All_OG"
"9781","OG9271",0.3258,"All_OG"
"9782","OG7130",0.4114,"All_OG"
"9783","OG9814",0.2046,"All_OG"
"9784","OG4867",0.2025,"All_OG"
"9785","OG2957",0.0277,"All_OG"
"9786","OG2359",0.1755,"All_OG"
"9787","OG14390",0.1947,"All_OG"
"9788","OG8571",0.22,"All_OG"
"9789","OG11284",0.2848,"All_OG"
"9790","OG10283",0.2558,"All_OG"
"9791","OG2843",0.06625,"All_OG"
"9792","OG2979",0.093,"All_OG"
"9793","OG10372",0.4078,"All_OG"
"9794","OG2721",0.0711,"All_OG"
"9795","OG3306",0.06845,"All_OG"
"9796","OG12408",0.32945,"All_OG"
"9797","OG1302",0.0665,"All_OG"
"9798","OG2287",0.1788,"All_OG"
"9799","OG13622",0.1996,"All_OG"
"9800","OG5033",0.3007,"All_OG"
"9801","OG4369",0.3362,"All_OG"
"9802","OG6317",0.30075,"All_OG"
"9803","OG6159",0.0885,"All_OG"
"9804","OG15408",0.53235,"All_OG"
"9805","OG3326",0.4006,"All_OG"
"9806","OG13809",0.4561,"All_OG"
"9807","OG15198",0.3276,"All_OG"
"9808","OG8811",0.0941,"All_OG"
"9809","OG4456",0.2847,"All_OG"
"9810","OG2276",0.1504,"All_OG"
"9811","OG5122",0.06,"All_OG"
"9812","OG8994",0.25075,"All_OG"
"9813","OG5711",0.267,"All_OG"
"9814","OG13788",0.47485,"All_OG"
"9815","OG3834",0.4193,"All_OG"
"9816","OG5911",0.19585,"All_OG"
"9817","OG11196",0.15135,"All_OG"
"9818","OG4482",0.06135,"All_OG"
"9819","OG11844",0.5456,"All_OG"
"9820","OG11575",0.0873,"All_OG"
"9821","OG4598",0.1812,"All_OG"
"9822","OG5840",0.249,"All_OG"
"9823","OG9943",0.23575,"All_OG"
"9824","OG11693",0.22945,"All_OG"
"9825","OG12225",0.1575,"All_OG"
"9826","OG2695",0.3524,"All_OG"
"9827","OG14576",0.2203,"All_OG"
"9828","OG14057",0.26215,"All_OG"
"9829","OG6708",0.4467,"All_OG"
"9830","OG15087",0.091,"All_OG"
"9831","OG4517",0.11855,"All_OG"
"9832","OG16446",0.2904,"All_OG"
"9833","OG2108",0.0622,"All_OG"
"9834","OG9477",0.24505,"All_OG"
"9835","OG8888",0.2697,"All_OG"
"9836","OG10057",0.2921,"All_OG"
"9837","OG10939",0.31425,"All_OG"
"9838","OG11596",0.3703,"All_OG"
"9839","OG3005",0.293,"All_OG"
"9840","OG15825",0.0977,"All_OG"
"9841","OG6828",0.2561,"All_OG"
"9842","OG9062",0.30745,"All_OG"
"9843","OG13655",0.3405,"All_OG"
"9844","OG6247",0.1595,"All_OG"
"9845","OG3191",0.307,"All_OG"
"9846","OG3202",0.20705,"All_OG"
"9847","OG8654",0.1016,"All_OG"
"9848","OG1791",0.05465,"All_OG"
"9849","OG2194",0.066,"All_OG"
"9850","OG1171",0.06625,"All_OG"
"9851","OG2188",0.0843,"All_OG"
"9852","OG7164",0.3322,"All_OG"
"9853","OG3222",0.0507,"All_OG"
"9854","OG17903",0.2052,"All_OG"
"9855","OG2716",0.244,"All_OG"
"9856","OG14964",0.1344,"All_OG"
"9857","OG6276",0.1808,"All_OG"
"9858","OG14613",0.25025,"All_OG"
"9859","OG11669",0.2333,"All_OG"
"9860","OG1641",0.2063,"All_OG"
"9861","OG1283",0.09315,"All_OG"
"9862","OG16497",0.388,"All_OG"
"9863","OG15792",0.298,"All_OG"
"9864","OG7566",0.3037,"All_OG"
"9865","OG7162",0.5954,"All_OG"
"9866","OG2272",0.12955,"All_OG"
"9867","OG6922",0.234,"All_OG"
"9868","OG13971",0.1104,"All_OG"
"9869","OG7877",0.3578,"All_OG"
"9870","OG3218",0.1877,"All_OG"
"9871","OG7014",0.2595,"All_OG"
"9872","OG2607",0.2028,"All_OG"
"9873","OG7211",0.1488,"All_OG"
"9874","OG13633",0.2387,"All_OG"
"9875","OG14331",0.2296,"All_OG"
"9876","OG6686",0.3605,"All_OG"
"9877","OG10519",0.2016,"All_OG"
"9878","OG12393",0.1287,"All_OG"
"9879","OG17904",0.1941,"All_OG"
"9880","OG3969",0.0296,"All_OG"
"9881","OG16400",0.19305,"All_OG"
"9882","OG11242",0.2733,"All_OG"
"9883","OG8422",0.24815,"All_OG"
"9884","OG9043",0.416,"All_OG"
"9885","OG6795",0.1507,"All_OG"
"9886","OG18246",0.0946,"All_OG"
"9887","OG18229",0.14595,"All_OG"
"9888","OG4983",0.4381,"All_OG"
"9889","OG4205",0.1338,"All_OG"
"9890","OG2341",0.1982,"All_OG"
"9891","OG16093",0.2718,"All_OG"
"9892","OG14829",0.3111,"All_OG"
"9893","OG11235",0.1532,"All_OG"
"9894","OG12640",0.3541,"All_OG"
"9895","OG13022",0.0885,"All_OG"
"9896","OG14591",0.3919,"All_OG"
"9897","OG8743",0.1248,"All_OG"
"9898","OG10269",0.358,"All_OG"
"9899","OG1551",0.1654,"All_OG"
"9900","OG4553",0.09545,"All_OG"
"9901","OG7728",0.4327,"All_OG"
"9902","OG16249",0.2742,"All_OG"
"9903","OG4377",0.219,"All_OG"
"9904","OG17183",0.38635,"All_OG"
"9905","OG1902",0.0887,"All_OG"
"9906","OG14578",0.2005,"All_OG"
"9907","OG9783",0.2762,"All_OG"
"9908","OG5786",0.264,"All_OG"
"9909","OG11282",0.2243,"All_OG"
"9910","OG16973",0.48265,"All_OG"
"9911","OG1945",0.2464,"All_OG"
"9912","OG13891",0.2647,"All_OG"
"9913","OG18139",0.3693,"All_OG"
"9914","OG15680",0.2106,"All_OG"
"9915","OG13917",0.3147,"All_OG"
"9916","OG12161",0.0535,"All_OG"
"9917","OG2813",0.2361,"All_OG"
"9918","OG11749",0.2403,"All_OG"
"9919","OG9265",0.0949,"All_OG"
"9920","OG1813",0.139,"All_OG"
"9921","OG18240",0.2733,"All_OG"
"9922","OG9576",0.2736,"All_OG"
"9923","OG2453",0.0976,"All_OG"
"9924","OG16045",0.1631,"All_OG"
"9925","OG11563",0.4675,"All_OG"
"9926","OG10933",0.3604,"All_OG"
"9927","OG1595",0.10855,"All_OG"
"9928","OG17230",0.33555,"All_OG"
"9929","OG10554",0.3101,"All_OG"
"9930","OG8461",0.3082,"All_OG"
"9931","OG11802",0.1224,"All_OG"
"9932","OG11856",0.0144,"All_OG"
"9933","OG8682",0.1784,"All_OG"
"9934","OG3014",0.4199,"All_OG"
"9935","OG13628",0.2582,"All_OG"
"9936","OG5919",0.4347,"All_OG"
"9937","OG10152",0.1671,"All_OG"
"9938","OG14603",0.43,"All_OG"
"9939","OG4992",0.2833,"All_OG"
"9940","OG11361",0.18495,"All_OG"
"9941","OG9691",0.2994,"All_OG"
"9942","OG11254",0.2881,"All_OG"
"9943","OG12372",0.4169,"All_OG"
"9944","OG7095",0.2931,"All_OG"
"9945","OG1440",0.0079,"All_OG"
"9946","OG4266",0.15465,"All_OG"
"9947","OG5849",0.1522,"All_OG"
"9948","OG6020",0.21605,"All_OG"
"9949","OG12766",0.30835,"All_OG"
"9950","OG10490",0.2413,"All_OG"
"9951","OG15306",0.31185,"All_OG"
"9952","OG3980",0.3277,"All_OG"
"9953","OG7175",0.3004,"All_OG"
"9954","OG16140",0.2477,"All_OG"
"9955","OG14920",0.2905,"All_OG"
"9956","OG9463",0.4437,"All_OG"
"9957","OG16751",0.34675,"All_OG"
"9958","OG18343",0.1731,"All_OG"
"9959","OG17389",0.5139,"All_OG"
"9960","OG10515",0.26505,"All_OG"
"9961","OG7473",0.17105,"All_OG"
"9962","OG5435",0.1389,"All_OG"
"9963","OG6744",0.1864,"All_OG"
"9964","OG5778",0.22005,"All_OG"
"9965","OG13548",0.1429,"All_OG"
"9966","OG5555",0.2061,"All_OG"
"9967","OG13353",0.2451,"All_OG"
"9968","OG6478",0.31775,"All_OG"
"9969","OG1949",0.0154,"All_OG"
"9970","OG6995",0.1658,"All_OG"
"9971","OG14410",0.3604,"All_OG"
"9972","OG14491",0.11685,"All_OG"
"9973","OG15430",0.2108,"All_OG"
"9974","OG8209",0.1638,"All_OG"
"9975","OG8524",0.17395,"All_OG"
"9976","OG3402",0.06835,"All_OG"
"9977","OG10113",0.1449,"All_OG"
"9978","OG13402",0.3842,"All_OG"
"9979","OG14640",0.3179,"All_OG"
"9980","OG4632",0.3001,"All_OG"
"9981","OG1713",0.1627,"All_OG"
"9982","OG4331",0.1469,"All_OG"
"9983","OG14692",0.3331,"All_OG"
"9984","OG7459",0.3444,"All_OG"
"9985","OG10232",0.2881,"All_OG"
"9986","OG15800",0.268,"All_OG"
"9987","OG11082",0.15985,"All_OG"
"9988","OG13016",0.27645,"All_OG"
"9989","OG18270",0.37065,"All_OG"
"9990","OG13203",0.3959,"All_OG"
"9991","OG7144",0.205,"All_OG"
"9992","OG2264",0.1836,"All_OG"
"9993","OG6335",0.1917,"All_OG"
"9994","OG12644",0.3065,"All_OG"
"9995","OG4785",0.16935,"All_OG"
"9996","OG6266",0.1028,"All_OG"
"9997","OG5863",0.26865,"All_OG"
"9998","OG7550",0.3485,"All_OG"
"9999","OG5986",0.1364,"All_OG"
"10000","OG12553",0.3524,"All_OG"
"10001","OG14625",0.2624,"All_OG"
"10002","OG10849",0.0888,"All_OG"
"10003","OG1402",0.1142,"All_OG"
"10004","OG17117",0.3943,"All_OG"
"10005","OG4093",0.1411,"All_OG"
"10006","OG17520",0.23165,"All_OG"
"10007","OG7949",0.1873,"All_OG"
"10008","OG17187",0.0667,"All_OG"
"10009","OG3732",0.1455,"All_OG"
"10010","OG14406",0.1054,"All_OG"
"10011","OG15106",0.36065,"All_OG"
"10012","OG12718",0.3546,"All_OG"
"10013","OG18411",0.2549,"All_OG"
"10014","OG6952",0.1855,"All_OG"
"10015","OG18174",0.16225,"All_OG"
"10016","OG5938",0.2118,"All_OG"
"10017","OG13154",0.3133,"All_OG"
"10018","OG6336",0.0715,"All_OG"
"10019","OG15966",0.2697,"All_OG"
"10020","OG6179",0.2356,"All_OG"
"10021","OG11778",0.1831,"All_OG"
"10022","OG10171",0.23655,"All_OG"
"10023","OG1197",0.1411,"All_OG"
"10024","OG13386",0.1662,"All_OG"
"10025","OG3882",0.20255,"All_OG"
"10026","OG7281",0.12745,"All_OG"
"10027","OG7504",0.3074,"All_OG"
"10028","OG12999",0.1229,"All_OG"
"10029","OG17395",0.2463,"All_OG"
"10030","OG15394",0.2507,"All_OG"
"10031","OG2322",0.13585,"All_OG"
"10032","OG4924",0.2139,"All_OG"
"10033","OG6255",0.3651,"All_OG"
"10034","OG17415",0.2996,"All_OG"
"10035","OG4116",0.1891,"All_OG"
"10036","OG18260",0.0456,"All_OG"
"10037","OG4282",0.301,"All_OG"
"10038","OG10498",0.07845,"All_OG"
"10039","OG9684",0.3078,"All_OG"
"10040","OG12044",0.2863,"All_OG"
"10041","OG2798",0.2084,"All_OG"
"10042","OG14813",0.2478,"All_OG"
"10043","OG4038",0.1817,"All_OG"
"10044","OG8746",0.374,"All_OG"
"10045","OG14043",0.28785,"All_OG"
"10046","OG5089",0.204,"All_OG"
"10047","OG7740",0.4355,"All_OG"
"10048","OG12091",0.4676,"All_OG"
"10049","OG5161",0.5381,"All_OG"
"10050","OG7132",0.2927,"All_OG"
"10051","OG12910",0.363,"All_OG"
"10052","OG11914",0.0196,"All_OG"
"10053","OG14653",0.50455,"All_OG"
"10054","OG9006",0.185,"All_OG"
"10055","OG8576",0.3648,"All_OG"
"10056","OG7672",0.1709,"All_OG"
"10057","OG9509",0.3013,"All_OG"
"10058","OG14004",0.2024,"All_OG"
"10059","OG4874",0.3375,"All_OG"
"10060","OG6187",0.112,"All_OG"
"10061","OG18055",0.0381,"All_OG"
"10062","OG3860",0.28575,"All_OG"
"10063","OG13619",0.26605,"All_OG"
"10064","OG3996",0.0968,"All_OG"
"10065","OG2719",0.22285,"All_OG"
"10066","OG15336",0.2966,"All_OG"
"10067","OG5579",0.42485,"All_OG"
"10068","OG3832",0.1522,"All_OG"
"10069","OG11924",0.31855,"All_OG"
"10070","OG5801",0.1472,"All_OG"
"10071","OG5683",0.11715,"All_OG"
"10072","OG15025",0.1345,"All_OG"
"10073","OG16455",0.19375,"All_OG"
"10074","OG1216",0.046,"All_OG"
"10075","OG5967",0.1553,"All_OG"
"10076","OG12285",0.4159,"All_OG"
"10077","OG10590",0.3363,"All_OG"
"10078","OG7383",0.1385,"All_OG"
"10079","OG17534",0.1622,"All_OG"
"10080","OG8936",0.14245,"All_OG"
"10081","OG3932",0.22965,"All_OG"
"10082","OG14602",0.2626,"All_OG"
"10083","OG11040",0.1191,"All_OG"
"10084","OG11107",0.12665,"All_OG"
"10085","OG6664",0.2436,"All_OG"
"10086","OG14122",0.12515,"All_OG"
"10087","OG9249",0.3909,"All_OG"
"10088","OG14051",0.2813,"All_OG"
"10089","OG1703",0.02095,"All_OG"
"10090","OG3129",0.17095,"All_OG"
"10091","OG4705",0.20045,"All_OG"
"10092","OG1432",0.0678,"All_OG"
"10093","OG3364",0.1501,"All_OG"
"10094","OG15935",0.1655,"All_OG"
"10095","OG10289",0.2513,"All_OG"
"10096","OG6698",0.26455,"All_OG"
"10097","OG17614",0.1623,"All_OG"
"10098","OG8948",0.4647,"All_OG"
"10099","OG10614",0.109,"All_OG"
"10100","OG3309",0.22835,"All_OG"
"10101","OG4557",0.43445,"All_OG"
"10102","OG8167",0.2233,"All_OG"
"10103","OG2876",0.19875,"All_OG"
"10104","OG10881",0.36395,"All_OG"
"10105","OG4671",0.20765,"All_OG"
"10106","OG16000",0.2011,"All_OG"
"10107","OG6678",0.183,"All_OG"
"10108","OG7128",0.36135,"All_OG"
"10109","OG2251",0.12235,"All_OG"
"10110","OG3508",0.0119,"All_OG"
"10111","OG3296",0.1396,"All_OG"
"10112","OG8973",0.1674,"All_OG"
"10113","OG15300",0.0597,"All_OG"
"10114","OG17953",0.09675,"All_OG"
"10115","OG2005",0.1296,"All_OG"
"10116","OG12884",0.3055,"All_OG"
"10117","OG11443",0.3993,"All_OG"
"10118","OG7576",0.10695,"All_OG"
"10119","OG11829",0.1831,"All_OG"
"10120","OG3220",0.1154,"All_OG"
"10121","OG8938",0.3736,"All_OG"
"10122","OG12443",0.2114,"All_OG"
"10123","OG3243",0.1518,"All_OG"
"10124","OG4952",0.1618,"All_OG"
"10125","OG6609",0.1497,"All_OG"
"10126","OG3967",0.2325,"All_OG"
"10127","OG6184",0.3127,"All_OG"
"10128","OG3484",0.23675,"All_OG"
"10129","OG2756",0.2186,"All_OG"
"10130","OG14522",0.5133,"All_OG"
"10131","OG14229",0.2797,"All_OG"
"10132","OG4913",0.10875,"All_OG"
"10133","OG17104",0.2715,"All_OG"
"10134","OG6610",0.1755,"All_OG"
"10135","OG2933",0.16625,"All_OG"
"10136","OG7030",0.1376,"All_OG"
"10137","OG8707",0.36,"All_OG"
"10138","OG17082",0.2739,"All_OG"
"10139","OG15766",0.1435,"All_OG"
"10140","OG8667",0.3273,"All_OG"
"10141","OG10668",0.3106,"All_OG"
"10142","OG7441",0.2512,"All_OG"
"10143","OG11727",0.4688,"All_OG"
"10144","OG1428",0.0356,"All_OG"
"10145","OG3292",0.1045,"All_OG"
"10146","OG12747",0.0802,"All_OG"
"10147","OG9027",0.0818,"All_OG"
"10148","OG14878",0.0826,"All_OG"
"10149","OG2984",0.1061,"All_OG"
"10150","OG11163",0.252,"All_OG"
"10151","OG14325",0.12655,"All_OG"
"10152","OG2920",0.2177,"All_OG"
"10153","OG14193",0.11345,"All_OG"
"10154","OG7007",0.2747,"All_OG"
"10155","OG6252",0.1779,"All_OG"
"10156","OG3404",0.1713,"All_OG"
"10157","OG14010",0.2068,"All_OG"
"10158","OG12323",0.3424,"All_OG"
"10159","OG6128",0.1977,"All_OG"
"10160","OG5292",0.047,"All_OG"
"10161","OG3109",0.2162,"All_OG"
"10162","OG2923",0.2802,"All_OG"
"10163","OG4814",0.37495,"All_OG"
"10164","OG2374",0.2209,"All_OG"
"10165","OG7082",0.184,"All_OG"
"10166","OG3869",0.158,"All_OG"
"10167","OG13379",0.1784,"All_OG"
"10168","OG17507",0.35395,"All_OG"
"10169","OG2256",0.1642,"All_OG"
"10170","OG1746",0.0544,"All_OG"
"10171","OG3676",0.1154,"All_OG"
"10172","OG7647",0.4218,"All_OG"
"10173","OG7994",0.1553,"All_OG"
"10174","OG12490",0.3852,"All_OG"
"10175","OG2577",0.0882,"All_OG"
"10176","OG13367",0.22945,"All_OG"
"10177","OG15360",0.318,"All_OG"
"10178","OG6000",0.2289,"All_OG"
"10179","OG5552",0.3661,"All_OG"
"10180","OG13207",0.1109,"All_OG"
"10181","OG8419",0.2628,"All_OG"
"10182","OG12630",0.3534,"All_OG"
"10183","OG14528",0.30335,"All_OG"
"10184","OG5402",0.43445,"All_OG"
"10185","OG7421",0.3351,"All_OG"
"10186","OG2403",0.4956,"All_OG"
"10187","OG2130",0.0198,"All_OG"
"10188","OG16150",0.029,"All_OG"
"10189","OG11157",0.1745,"All_OG"
"10190","OG3502",0.14165,"All_OG"
"10191","OG14303",0.0542,"All_OG"
"10192","OG16132",0.36355,"All_OG"
"10193","OG1672",0.1878,"All_OG"
"10194","OG10650",0.2345,"All_OG"
"10195","OG10894",0.2479,"All_OG"
"10196","OG5128",0.2635,"All_OG"
"10197","OG10937",0.4311,"All_OG"
"10198","OG3195",0.0343,"All_OG"
"10199","OG8759",0.245,"All_OG"
"10200","OG13614",0.4255,"All_OG"
"10201","OG4914",0.1601,"All_OG"
"10202","OG7369",0.4398,"All_OG"
"10203","OG2155",0.1128,"All_OG"
"10204","OG10685",0.3981,"All_OG"
"10205","OG9461",0.2198,"All_OG"
"10206","OG4355",0.2756,"All_OG"
"10207","OG6660",0.0995,"All_OG"
"10208","OG5638",0.3129,"All_OG"
"10209","OG6964",0.3082,"All_OG"
"10210","OG10892",0.2458,"All_OG"
"10211","OG12883",0.2499,"All_OG"
