"X1"	"OG"	"dN_dS"	"species_num"	"protein_num"	"average_duplicate"	"group"
7355	"OG10908"	0.4802	17	18	1.058823529	"g2"
7356	"OG13804"	0.3239	10	10	1	"g1"
7357	"OG6270"	0.2765	77	77	1	"g3"
7358	"OG11833"	0.373	13	14	1.076923077	"g2"
7359	"OG10598"	0.3283	18	19	1.055555556	"g2"
7360	"OG6363"	0.08285	62	74	1.193548387	"g3"
7361	"OG16755"	0.39715	8	8	1	"g1"
7362	"OG8840"	0.3835	29	32	1.103448276	"g2"
7363	"OG15055"	0.2191	9	9	1	"g1"
7364	"OG11628"	0.13445	12	15	1.25	"g2"
7365	"OG8648"	0.3313	33	33	1	"g2"
7366	"OG6809"	0.114	64	64	1	"g3"
7367	"OG7408"	0.40495	50	51	1.02	"g2"
7368	"OG17867"	0.1943	7	7	1	"g1"
7369	"OG16050"	0.408	8	8	1	"g1"
7370	"OG15344"	0.1095	9	9	1	"g1"
7371	"OG8177"	0.2781	38	38	1	"g2"
7372	"OG12319"	0.2791	11	13	1.181818182	"g2"
7373	"OG2488"	0.1488	335	338	1.008955224	"g7"
7374	"OG9924"	0.1227	21	23	1.095238095	"g2"
7375	"OG11234"	0.145	17	17	1	"g2"
7376	"OG11644"	0.2777	15	15	1	"g2"
7377	"OG8367"	0.19375	36	36	1	"g2"
7378	"OG16110"	0.1259	8	8	1	"g1"
7379	"OG10518"	0.0525	20	20	1	"g2"
7380	"OG2236"	0.0677	337	342	1.014836795	"g7"
7381	"OG1369"	0.1127	332	371	1.11746988	"g7"
7382	"OG1613"	0.1418	340	353	1.038235294	"g7"
7383	"OG12825"	0.35865	12	12	1	"g2"
7384	"OG12014"	0.6086	14	14	1	"g2"
7385	"OG3365"	0.1413	309	316	1.022653722	"g7"
7386	"OG9807"	0.19925	24	24	1	"g2"
7387	"OG9567"	0.33575	26	26	1	"g2"
7388	"OG14721"	0.2435	8	9	1.125	"g1"
7389	"OG12656"	0.14905	12	12	1	"g2"
7390	"OG13976"	0.2969	10	10	1	"g1"
7391	"OG9596"	0.3533	25	25	1	"g2"
7392	"OG10770"	0.3513	19	19	1	"g2"
7393	"OG15226"	0.2465	9	9	1	"g1"
7394	"OG9851"	0.288	24	24	1	"g2"
7395	"OG16094"	0.2194	8	8	1	"g1"
7396	"OG2032"	0.0842	341	345	1.011730205	"g7"
7397	"OG4507"	0.2619	241	248	1.029045643	"g6"
7398	"OG16427"	0.36395	8	8	1	"g1"
7399	"OG5561"	0.2812	111	112	1.009009009	"g4"
7400	"OG16402"	0.20035	8	8	1	"g1"
7401	"OG3451"	0.0513	299	313	1.046822742	"g7"
7402	"OG15773"	0.2196	7	8	1.142857143	"g1"
7403	"OG7750"	0.4036	44	45	1.022727273	"g2"
7404	"OG16182"	0.41425	8	8	1	"g1"
7405	"OG11120"	0.111	17	17	1	"g2"
7406	"OG11043"	0.2789	17	17	1	"g2"
7407	"OG5450"	0.2153	109	127	1.165137615	"g4"
7408	"OG7190"	0.2248	54	56	1.037037037	"g3"
7409	"OG6425"	0.3477	70	72	1.028571429	"g3"
7410	"OG2395"	0.3088	336	340	1.011904762	"g7"
7411	"OG10178"	0.3855	22	22	1	"g2"
7412	"OG6352"	0.3064	73	74	1.01369863	"g3"
7413	"OG15640"	0.2042	8	8	1	"g1"
7414	"OG12634"	0.0719	12	12	1	"g2"
7415	"OG3357"	0.1402	311	316	1.01607717	"g7"
7416	"OG13532"	0.187	10	10	1	"g1"
7417	"OG3177"	0.17935	311	322	1.035369775	"g7"
7418	"OG14487"	0.24685	8	9	1.125	"g1"
7419	"OG1815"	0.04375	328	348	1.06097561	"g7"
7420	"OG7268"	0.2857	51	54	1.058823529	"g3"
7421	"OG5051"	0.425	180	183	1.016666667	"g5"
7422	"OG15274"	0.48405	9	9	1	"g1"
7423	"OG13653"	0.18855	10	10	1	"g1"
7424	"OG8872"	0.2777	31	31	1	"g2"
7425	"OG18311"	0.0346	7	7	1	"g1"
7426	"OG11223"	0.0546	17	17	1	"g2"
7427	"OG3629"	0.1489	305	307	1.006557377	"g7"
7428	"OG15006"	0.145	9	9	1	"g1"
7429	"OG13294"	0.11535	11	11	1	"g2"
7430	"OG15875"	0.4632	8	8	1	"g1"
7431	"OG14976"	0.1911	9	9	1	"g1"
7432	"OG10183"	0.3934	22	22	1	"g2"
7433	"OG9878"	0.344	24	24	1	"g2"
7434	"OG15520"	0.3256	9	9	1	"g1"
7435	"OG11629"	0.1824	15	15	1	"g2"
7436	"OG5019"	0.31745	183	187	1.021857923	"g5"
7437	"OG14996"	0.1888	9	9	1	"g1"
7438	"OG16013"	0.1881	8	8	1	"g1"
7439	"OG15308"	0.34865	9	9	1	"g1"
7440	"OG13637"	0.167	10	10	1	"g1"
7441	"OG4597"	0.3116	194	241	1.242268041	"g5"
7442	"OG12439"	0.37505	13	13	1	"g2"
7443	"OG7611"	0.43885	46	48	1.043478261	"g2"
7444	"OG15310"	0.0711	9	9	1	"g1"
7445	"OG7715"	0.4433	44	46	1.045454545	"g2"
7446	"OG10717"	0.28425	19	19	1	"g2"
7447	"OG10823"	0.45	17	18	1.058823529	"g2"
7448	"OG10804"	0.3868	17	18	1.058823529	"g2"
7449	"OG14820"	0.2292	9	9	1	"g1"
7450	"OG7182"	0.1358	55	56	1.018181818	"g3"
7451	"OG16498"	0.25245	7	8	1.142857143	"g1"
7452	"OG3622"	0.2444	296	307	1.037162162	"g7"
7453	"OG2966"	0.13345	324	328	1.012345679	"g7"
7454	"OG4009"	0.2474	283	286	1.010600707	"g7"
7455	"OG18424"	0.2357	7	7	1	"g1"
7456	"OG8194"	0.31415	37	38	1.027027027	"g2"
7457	"OG1642"	0.0845	343	352	1.026239067	"g7"
7458	"OG2592"	0.0446	334	336	1.005988024	"g7"
7459	"OG17050"	0.0899	7	7	1	"g1"
7460	"OG4897"	0.1874	199	203	1.020100503	"g5"
7461	"OG5237"	0.15535	135	156	1.155555556	"g4"
7462	"OG9816"	0.1616	24	24	1	"g2"
7463	"OG17563"	0.1702	7	7	1	"g1"
7464	"OG1252"	0.13665	294	394	1.340136054	"g7"
7465	"OG3567"	0.131	272	309	1.136029412	"g7"
7466	"OG7061"	0.1027	52	58	1.115384615	"g3"
7467	"OG10997"	0.2339	18	18	1	"g2"
7468	"OG6445"	0.3091	71	72	1.014084507	"g3"
7469	"OG15731"	0.3838	8	8	1	"g1"
7470	"OG10475"	0.24055	20	20	1	"g2"
7471	"OG3682"	0.2125	245	304	1.240816327	"g6"
7472	"OG11033"	0.40665	17	17	1	"g2"
7473	"OG2746"	0.0887	328	333	1.015243902	"g7"
7474	"OG5589"	0.253	107	108	1.009345794	"g4"
7475	"OG2782"	0.2213	330	332	1.006060606	"g7"
7476	"OG4388"	0.31155	255	258	1.011764706	"g7"
7477	"OG7482"	0.3341	50	50	1	"g2"
7478	"OG10281"	0.35445	21	21	1	"g2"
7479	"OG14571"	0.2566	9	9	1	"g1"
7480	"OG6195"	0.3407	80	80	1	"g3"
7481	"OG9802"	0.3511	24	24	1	"g2"
7482	"OG2057"	0.1138	336	345	1.026785714	"g7"
7483	"OG1995"	0.08195	340	346	1.017647059	"g7"
7484	"OG1706"	0.0918	342	350	1.023391813	"g7"
7485	"OG11814"	0.5089	14	14	1	"g2"
7486	"OG11730"	0.1489	14	15	1.071428571	"g2"
7487	"OG6969"	0.1537	60	61	1.016666667	"g3"
7488	"OG2981"	0.2359	324	327	1.009259259	"g7"
7489	"OG5325"	0.19945	111	145	1.306306306	"g4"
7490	"OG18379"	0.2881	7	7	1	"g1"
7491	"OG14669"	0.2353	7	9	1.285714286	"g1"
7492	"OG2808"	0.1114	287	332	1.156794425	"g7"
7493	"OG15475"	0.2355	9	9	1	"g1"
7494	"OG4551"	0.0993	242	245	1.012396694	"g6"
7495	"OG5290"	0.4332	147	150	1.020408163	"g4"
7496	"OG11255"	0.777	12	16	1.333333333	"g2"
7497	"OG16526"	0.1989	8	8	1	"g1"
7498	"OG3075"	0.1413	322	325	1.00931677	"g7"
7499	"OG2210"	0.08905	328	342	1.042682927	"g7"
7500	"OG7310"	0.2779	50	53	1.06	"g2"
7501	"OG11186"	0.1586	17	17	1	"g2"
7502	"OG2646"	0.2723	330	335	1.015151515	"g7"
7503	"OG3062"	0.0403	321	325	1.012461059	"g7"
7504	"OG6938"	0.413	57	61	1.070175439	"g3"
7505	"OG18167"	0.2972	7	7	1	"g1"
7506	"OG1485"	0.0266	341	360	1.055718475	"g7"
7507	"OG13393"	0.2548	11	11	1	"g2"
7508	"OG17243"	0.36025	7	7	1	"g1"
7509	"OG7257"	0.2281	54	54	1	"g3"
7510	"OG13443"	0.2444	11	11	1	"g2"
7511	"OG5660"	0.21145	102	103	1.009803922	"g4"
7512	"OG9934"	0.2694	23	23	1	"g2"
7513	"OG1912"	0.1131	341	347	1.017595308	"g7"
7514	"OG16436"	0.361	8	8	1	"g1"
7515	"OG6395"	0.3315	73	73	1	"g3"
7516	"OG5459"	0.24315	122	125	1.024590164	"g4"
7517	"OG17174"	0.3128	7	7	1	"g1"
7518	"OG8216"	0.1517	38	38	1	"g2"
7519	"OG15821"	0.2994	8	8	1	"g1"
7520	"OG2202"	0.2856	335	343	1.023880597	"g7"
7521	"OG14510"	0.2678	9	9	1	"g1"
7522	"OG13164"	0.3747	11	11	1	"g2"
7523	"OG1785"	0.1416	342	349	1.020467836	"g7"
7524	"OG3920"	0.2223	287	292	1.017421603	"g7"
7525	"OG6158"	0.0118	79	81	1.025316456	"g3"
7526	"OG10231"	0.17675	20	21	1.05	"g2"
7527	"OG1174"	0.1108	342	458	1.339181287	"g7"
7528	"OG1964"	0.11995	341	346	1.014662757	"g7"
7529	"OG6777"	0.3079	64	65	1.015625	"g3"
7530	"OG8884"	0.2356	30	31	1.033333333	"g2"
7531	"OG3988"	0.2482	284	288	1.014084507	"g7"
7532	"OG2326"	0.1144	340	341	1.002941176	"g7"
7533	"OG3856"	0.2076	293	295	1.006825939	"g7"
7534	"OG13327"	0.10175	10	11	1.1	"g1"
7535	"OG15407"	0.25225	9	9	1	"g1"
7536	"OG1457"	0.0234	336	362	1.077380952	"g7"
7537	"OG2552"	0.1693	328	337	1.027439024	"g7"
7538	"OG5026"	0.4227	181	186	1.027624309	"g5"
7539	"OG3178"	0.039	303	322	1.062706271	"g7"
7540	"OG7400"	0.0634	52	52	1	"g3"
7541	"OG13749"	0.2463	10	10	1	"g1"
7542	"OG2022"	0.0885	335	345	1.029850746	"g7"
7543	"OG4220"	0.1888	270	271	1.003703704	"g7"
7544	"OG10467"	0.1732	20	20	1	"g2"
7545	"OG9242"	0.1891	28	28	1	"g2"
7546	"OG5766"	0.22785	71	95	1.338028169	"g3"
7547	"OG7663"	0.2324	47	47	1	"g2"
7548	"OG9761"	0.14415	24	24	1	"g2"
7549	"OG14598"	0.2439	9	9	1	"g1"
7550	"OG1345"	0.0672	338	374	1.106508876	"g7"
7551	"OG12405"	0.2858	13	13	1	"g2"
7552	"OG15749"	0.11855	8	8	1	"g1"
7553	"OG6369"	0.39895	74	74	1	"g3"
7554	"OG6364"	0.10035	71	74	1.042253521	"g3"
7555	"OG9207"	0.2306	25	29	1.16	"g2"
7556	"OG5043"	0.4405	182	184	1.010989011	"g5"
7557	"OG16583"	0.18215	8	8	1	"g1"
7558	"OG3116"	0.1051	322	324	1.00621118	"g7"
7559	"OG3327"	0.1853	314	317	1.00955414	"g7"
7560	"OG8379"	0.1168	35	36	1.028571429	"g2"
7561	"OG14103"	0.1985	9	10	1.111111111	"g1"
7562	"OG12013"	0.4058	13	14	1.076923077	"g2"
7563	"OG8911"	0.2263	28	31	1.107142857	"g2"
7564	"OG1270"	0.1033	339	389	1.147492625	"g7"
7565	"OG2641"	0.255	331	335	1.012084592	"g7"
7566	"OG8764"	0.3703	32	32	1	"g2"
7567	"OG16536"	0.01025	8	8	1	"g1"
7568	"OG1399"	0.1182	300	368	1.226666667	"g7"
7569	"OG6979"	0.3172	59	60	1.016949153	"g3"
7570	"OG11399"	0.226	16	16	1	"g2"
7571	"OG2331"	0.1725	336	341	1.014880952	"g7"
7572	"OG13249"	0.16875	10	11	1.1	"g1"
7573	"OG3797"	0.1905	297	299	1.006734007	"g7"
7574	"OG9522"	0.2486	23	26	1.130434783	"g2"
7575	"OG9021"	0.3289	29	30	1.034482759	"g2"
7576	"OG5329"	0.19345	145	145	1	"g4"
7577	"OG9219"	0.2118	29	29	1	"g2"
7578	"OG8041"	0.3015	36	40	1.111111111	"g2"
7579	"OG3029"	0.3703	323	326	1.009287926	"g7"
7580	"OG17579"	0.0968	7	7	1	"g1"
7581	"OG7621"	0.1581	48	48	1	"g2"
7582	"OG1514"	0.09165	340	358	1.052941176	"g7"
7583	"OG15748"	0.16845	8	8	1	"g1"
7584	"OG12495"	0.1155	11	12	1.090909091	"g2"
7585	"OG6452"	0.26185	72	72	1	"g3"
7586	"OG6269"	0.4159	76	77	1.013157895	"g3"
7587	"OG3367"	0.1954	308	316	1.025974026	"g7"
7588	"OG5974"	0.1937	88	88	1	"g3"
7589	"OG1904"	0.0857	339	347	1.02359882	"g7"
7590	"OG3602"	0.2322	306	308	1.006535948	"g7"
7591	"OG6666"	0.2582	62	67	1.080645161	"g3"
7592	"OG16595"	0.3211	8	8	1	"g1"
7593	"OG5805"	0.1859	93	93	1	"g3"
7594	"OG5968"	0.1953	87	88	1.011494253	"g3"
7595	"OG3437"	0.2094	309	314	1.01618123	"g7"
7596	"OG8820"	0.2205	32	32	1	"g2"
7597	"OG5585"	0.2053	107	108	1.009345794	"g4"
7598	"OG6662"	0.2416	66	67	1.015151515	"g3"
7599	"OG17591"	0.2499	7	7	1	"g1"
7600	"OG18547"	0.4727	7	7	1	"g1"
7601	"OG10879"	0.3371	17	18	1.058823529	"g2"
7602	"OG17818"	0.4324	7	7	1	"g1"
7603	"OG5068"	0.0711	179	180	1.005586592	"g5"
7604	"OG6407"	0.2112	72	72	1	"g3"
7605	"OG9033"	0.24	30	30	1	"g2"
7606	"OG9478"	0.0864	26	26	1	"g2"
7607	"OG13000"	0.3853	11	11	1	"g2"
7608	"OG3698"	0.4332	296	304	1.027027027	"g7"
7609	"OG13172"	0.2024	11	11	1	"g2"
7610	"OG3474"	0.3682	310	313	1.009677419	"g7"
7611	"OG3418"	0.2224	243	315	1.296296296	"g6"
7612	"OG5546"	0.0968	95	114	1.2	"g3"
7613	"OG3886"	0.2736	292	294	1.006849315	"g7"
7614	"OG13802"	0.3925	10	10	1	"g1"
7615	"OG2915"	0.2646	325	329	1.012307692	"g7"
7616	"OG14438"	0.1218	9	9	1	"g1"
7617	"OG4314"	0.2474	253	264	1.043478261	"g7"
7618	"OG14310"	0.1851	9	9	1	"g1"
7619	"OG5181"	0.1993	163	164	1.006134969	"g5"
7620	"OG4318"	0.3179	259	264	1.019305019	"g7"
7621	"OG8488"	0.2534	30	35	1.166666667	"g2"
7622	"OG2477"	0.1733	335	338	1.008955224	"g7"
7623	"OG15319"	0.1638	9	9	1	"g1"
7624	"OG15276"	0.3257	9	9	1	"g1"
7625	"OG9400"	0.217	27	27	1	"g2"
7626	"OG2181"	0.1462	341	343	1.005865103	"g7"
7627	"OG12546"	0.2889	12	12	1	"g2"
7628	"OG1240"	0.132	343	402	1.172011662	"g7"
7629	"OG14176"	0.2932	9	10	1.111111111	"g1"
7630	"OG9555"	0.1031	21	26	1.238095238	"g2"
7631	"OG5407"	0.02	133	134	1.007518797	"g4"
7632	"OG5294"	0.0671	105	149	1.419047619	"g4"
7633	"OG8349"	0.06105	35	36	1.028571429	"g2"
7634	"OG2070"	0.0276	340	344	1.011764706	"g7"
7635	"OG5942"	0.151	86	89	1.034883721	"g3"
7636	"OG15843"	0.3649	8	8	1	"g1"
7637	"OG2740"	0.0776	331	333	1.006042296	"g7"
7638	"OG10688"	0.3554	17	19	1.117647059	"g2"
7639	"OG17956"	0.1758	7	7	1	"g1"
7640	"OG16724"	0.4119	8	8	1	"g1"
7641	"OG7127"	0.28845	56	57	1.017857143	"g3"
7642	"OG1739"	0.06755	343	350	1.020408163	"g7"
7643	"OG3758"	0.171	298	301	1.010067114	"g7"
7644	"OG3888"	0.1792	293	294	1.003412969	"g7"
7645	"OG4493"	0.2349	229	250	1.091703057	"g6"
7646	"OG10354"	0.4099	14	21	1.5	"g2"
7647	"OG9564"	0.3585	26	26	1	"g2"
7648	"OG10115"	0.09055	18	22	1.222222222	"g2"
7649	"OG5536"	0.1883	115	115	1	"g4"
7650	"OG14960"	0.4044	9	9	1	"g1"
7651	"OG12362"	0.48375	13	13	1	"g2"
7652	"OG10311"	0.2103	21	21	1	"g2"
7653	"OG5154"	0.1964	128	167	1.3046875	"g4"
7654	"OG16036"	0.27815	8	8	1	"g1"
7655	"OG10237"	0.44265	21	21	1	"g2"
7656	"OG16788"	0.2705	8	8	1	"g1"
7657	"OG3154"	0.2045	316	323	1.022151899	"g7"
7658	"OG1512"	0.1038	343	358	1.043731778	"g7"
7659	"OG5201"	0.07195	158	160	1.012658228	"g5"
7660	"OG6272"	0.3094	77	77	1	"g3"
7661	"OG5396"	0.3195	135	136	1.007407407	"g4"
7662	"OG15381"	0.23785	9	9	1	"g1"
7663	"OG7744"	0.20175	45	45	1	"g2"
7664	"OG15464"	0.3727	9	9	1	"g1"
7665	"OG15916"	0.3324	8	8	1	"g1"
7666	"OG15080"	0.1676	9	9	1	"g1"
7667	"OG13681"	0.2894	10	10	1	"g1"
7668	"OG15737"	0.1023	8	8	1	"g1"
7669	"OG3335"	0.1841	313	317	1.012779553	"g7"
7670	"OG10431"	0.326	19	20	1.052631579	"g2"
7671	"OG3630"	0.1161	226	307	1.35840708	"g6"
7672	"OG11865"	0.1731	14	14	1	"g2"
7673	"OG6049"	0.21345	86	86	1	"g3"
7674	"OG10157"	0.2674	21	22	1.047619048	"g2"
7675	"OG11270"	0.2115	16	16	1	"g2"
7676	"OG3321"	0.2285	315	318	1.00952381	"g7"
7677	"OG5166"	0.0773	125	166	1.328	"g4"
7678	"OG6206"	0.10315	77	79	1.025974026	"g3"
7679	"OG9443"	0.4584	27	27	1	"g2"
7680	"OG17580"	0.3399	7	7	1	"g1"
7681	"OG11194"	0.3457	17	17	1	"g2"
7682	"OG7053"	0.2818	58	59	1.017241379	"g3"
7683	"OG3748"	0.1861	297	302	1.016835017	"g7"
7684	"OG2885"	0.1336	324	330	1.018518519	"g7"
7685	"OG4066"	0.2175	282	283	1.003546099	"g7"
7686	"OG9330"	0.1973	28	28	1	"g2"
7687	"OG7125"	0.2836	56	57	1.017857143	"g3"
7688	"OG7084"	0.2255	57	58	1.01754386	"g3"
7689	"OG4746"	0.3459	220	224	1.018181818	"g6"
7690	"OG12377"	0.2862	13	13	1	"g2"
7691	"OG6488"	0.2921	71	71	1	"g3"
7692	"OG5171"	0.49265	163	165	1.012269939	"g5"
7693	"OG17844"	0.1997	7	7	1	"g1"
7694	"OG16112"	0.2208	8	8	1	"g1"
7695	"OG2591"	0.2279	334	336	1.005988024	"g7"
7696	"OG5250"	0.1268	146	155	1.061643836	"g4"
7697	"OG5182"	0.1939	162	164	1.012345679	"g5"
7698	"OG7433"	0.32015	46	51	1.108695652	"g2"
7699	"OG3318"	0.12505	315	318	1.00952381	"g7"
7700	"OG12562"	0.1773	11	12	1.090909091	"g2"
7701	"OG8557"	0.2598	34	34	1	"g2"
7702	"OG2317"	0.118	335	341	1.017910448	"g7"
7703	"OG11646"	0.2963	15	15	1	"g2"
7704	"OG13119"	0.0369	11	11	1	"g2"
7705	"OG17554"	0.5685	7	7	1	"g1"
7706	"OG17277"	0.0739	7	7	1	"g1"
7707	"OG14765"	0.23115	9	9	1	"g1"
7708	"OG4990"	0.1063	187	190	1.016042781	"g5"
7709	"OG3800"	0.2075	296	299	1.010135135	"g7"
7710	"OG9318"	0.25725	28	28	1	"g2"
7711	"OG3687"	0.1619	299	304	1.016722408	"g7"
7712	"OG3678"	0.1624	303	305	1.00660066	"g7"
7713	"OG9681"	0.406	25	25	1	"g2"
7714	"OG15343"	0.16175	9	9	1	"g1"
7715	"OG9217"	0.33415	28	29	1.035714286	"g2"
7716	"OG11412"	0.253	16	16	1	"g2"
7717	"OG5364"	0.33945	139	141	1.014388489	"g4"
7718	"OG13732"	0.1838	10	10	1	"g1"
7719	"OG6041"	0.20905	86	86	1	"g3"
7720	"OG2090"	0.2133	342	344	1.005847953	"g7"
7721	"OG3535"	0.1668	303	311	1.02640264	"g7"
7722	"OG5830"	0.4384	76	92	1.210526316	"g3"
7723	"OG8567"	0.2756	30	34	1.133333333	"g2"
7724	"OG18102"	0.2425	7	7	1	"g1"
7725	"OG1972"	0.2064	332	346	1.042168675	"g7"
7726	"OG7561"	0.13915	48	49	1.020833333	"g2"
7727	"OG7352"	0.17905	52	53	1.019230769	"g3"
7728	"OG15513"	0.3705	9	9	1	"g1"
7729	"OG17550"	0.2604	7	7	1	"g1"
7730	"OG11894"	0.148	10	14	1.4	"g1"
7731	"OG4370"	0.4791	256	259	1.01171875	"g7"
7732	"OG8118"	0.22535	36	39	1.083333333	"g2"
7733	"OG5031"	0.3965	180	185	1.027777778	"g5"
7734	"OG9832"	0.18475	24	24	1	"g2"
7735	"OG11639"	0.06955	14	15	1.071428571	"g2"
7736	"OG13800"	0.2611	10	10	1	"g1"
7737	"OG4458"	0.1939	241	252	1.045643154	"g6"
7738	"OG4077"	0.0266	279	283	1.014336918	"g7"
7739	"OG7012"	0.05715	60	60	1	"g3"
7740	"OG13746"	0.39265	8	10	1.25	"g1"
7741	"OG3204"	0.19145	307	321	1.045602606	"g7"
7742	"OG8165"	0.17095	36	38	1.055555556	"g2"
7743	"OG8183"	0.344	37	38	1.027027027	"g2"
7744	"OG9717"	0.2602	25	25	1	"g2"
7745	"OG5344"	0.1578	142	143	1.007042254	"g4"
7746	"OG9452"	0.08025	26	27	1.038461538	"g2"
7747	"OG4729"	0.0243	223	226	1.013452915	"g6"
7748	"OG14372"	0.25025	9	9	1	"g1"
7749	"OG1360"	0.14045	339	372	1.097345133	"g7"
7750	"OG4871"	0.2766	203	207	1.019704433	"g6"
7751	"OG6405"	0.3716	71	72	1.014084507	"g3"
7752	"OG15519"	0.30125	9	9	1	"g1"
7753	"OG10581"	0.12005	20	20	1	"g2"
7754	"OG9945"	0.3067	21	23	1.095238095	"g2"
7755	"OG5500"	0.2512	119	120	1.008403361	"g4"
7756	"OG15627"	0.3507	7	8	1.142857143	"g1"
7757	"OG10679"	0.5335	19	19	1	"g2"
7758	"OG4451"	0.2985	249	253	1.016064257	"g6"
7759	"OG15034"	0.1379	9	9	1	"g1"
7760	"OG18230"	0.30675	7	7	1	"g1"
7761	"OG4654"	0.2848	235	235	1	"g6"
7762	"OG11263"	0.2918	16	16	1	"g2"
7763	"OG2838"	0.1608	327	331	1.012232416	"g7"
7764	"OG2877"	0.1544	322	330	1.02484472	"g7"
7765	"OG5953"	0.4755	89	89	1	"g3"
7766	"OG16510"	0.396	8	8	1	"g1"
7767	"OG3229"	0.1562	316	321	1.015822785	"g7"
7768	"OG5710"	0.3335	95	99	1.042105263	"g3"
7769	"OG14319"	0.28035	9	9	1	"g1"
7770	"OG1198"	0.045	343	432	1.259475219	"g7"
7771	"OG7116"	0.1433	56	57	1.017857143	"g3"
7772	"OG1542"	0.2067	336	356	1.05952381	"g7"
7773	"OG6161"	0.4475	55	81	1.472727273	"g3"
7774	"OG1244"	0.1257	341	400	1.173020528	"g7"
7775	"OG3262"	0.1963	318	320	1.006289308	"g7"
7776	"OG2308"	0.1181	339	341	1.005899705	"g7"
7777	"OG17160"	0.3605	7	7	1	"g1"
7778	"OG6236"	0.1991	77	78	1.012987013	"g3"
7779	"OG2974"	0.1657	277	328	1.184115523	"g7"
7780	"OG10649"	0.0688	18	19	1.055555556	"g2"
7781	"OG7449"	0.2104	49	51	1.040816327	"g2"
7782	"OG1269"	0.0866	265	390	1.471698113	"g7"
7783	"OG8597"	0.22865	34	34	1	"g2"
7784	"OG15573"	0.70105	9	9	1	"g1"
7785	"OG3301"	0.3207	314	318	1.012738854	"g7"
7786	"OG5924"	0.2473	90	90	1	"g3"
7787	"OG2531"	0.165	332	337	1.015060241	"g7"
7788	"OG4657"	0.27105	222	235	1.058558559	"g6"
7789	"OG6852"	0.31305	63	63	1	"g3"
7790	"OG6644"	0.3481	68	68	1	"g3"
7791	"OG1035"	0.059	343	695	2.026239067	"g7"
7792	"OG17225"	0.3276	7	7	1	"g1"
7793	"OG17469"	0.05605	7	7	1	"g1"
7794	"OG8366"	0.35015	36	36	1	"g2"
7795	"OG7055"	0.18465	57	59	1.035087719	"g3"
7796	"OG4193"	0.2732	266	274	1.030075188	"g7"
7797	"OG17182"	0.4543	7	7	1	"g1"
7798	"OG10489"	0.39115	20	20	1	"g2"
7799	"OG1247"	0.1131	328	398	1.213414634	"g7"
7800	"OG8701"	0.0999	33	33	1	"g2"
7801	"OG5014"	0.2347	185	187	1.010810811	"g5"
7802	"OG8256"	0.0962	37	37	1	"g2"
7803	"OG7445"	0.1973	51	51	1	"g3"
7804	"OG11663"	0.118	14	15	1.071428571	"g2"
7805	"OG4752"	0.1925	215	223	1.037209302	"g6"
7806	"OG15330"	0.3752	9	9	1	"g1"
7807	"OG13482"	0.5398	11	11	1	"g2"
7808	"OG5030"	0.1502	182	185	1.016483516	"g5"
7809	"OG1486"	0.091	340	360	1.058823529	"g7"
7810	"OG14983"	0.3112	9	9	1	"g1"
7811	"OG6025"	0.30175	86	86	1	"g3"
7812	"OG4658"	0.2334	228	234	1.026315789	"g6"
7813	"OG13721"	0.23865	10	10	1	"g1"
7814	"OG8906"	0.105	29	31	1.068965517	"g2"
7815	"OG17686"	0.1398	7	7	1	"g1"
7816	"OG15436"	0.3555	9	9	1	"g1"
7817	"OG1324"	0.1478	334	377	1.128742515	"g7"
7818	"OG18156"	0.4361	7	7	1	"g1"
7819	"OG13664"	0.2973	10	10	1	"g1"
7820	"OG1603"	0.0969	342	353	1.032163743	"g7"
7821	"OG10351"	0.3229	21	21	1	"g2"
7822	"OG1554"	0.0226	343	356	1.037900875	"g7"
7823	"OG18117"	0.1867	7	7	1	"g1"
7824	"OG6569"	0.2522	69	69	1	"g3"
7825	"OG1205"	0.0488	330	424	1.284848485	"g7"
7826	"OG4490"	0.0708	247	250	1.012145749	"g6"
7827	"OG13104"	0.2346	11	11	1	"g2"
7828	"OG8381"	0.17435	36	36	1	"g2"
7829	"OG8773"	0.2319	26	32	1.230769231	"g2"
7830	"OG12246"	0.36315	12	13	1.083333333	"g2"
7831	"OG13759"	0.3906	10	10	1	"g1"
7832	"OG9799"	0.2348	24	24	1	"g2"
7833	"OG10204"	0.3284	22	22	1	"g2"
7834	"OG15870"	0.0898	8	8	1	"g1"
7835	"OG2021"	0.0741	342	345	1.00877193	"g7"
7836	"OG13168"	0.0669	11	11	1	"g2"
7837	"OG4655"	0.3047	231	235	1.017316017	"g6"
7838	"OG16516"	0.1713	8	8	1	"g1"
7839	"OG8601"	0.2541	25	34	1.36	"g2"
7840	"OG3881"	0.0764	288	294	1.020833333	"g7"
7841	"OG1922"	0.0655	342	347	1.014619883	"g7"
7842	"OG16475"	0.2584	8	8	1	"g1"
7843	"OG11826"	0.3456	11	14	1.272727273	"g2"
7844	"OG13115"	0.089	10	11	1.1	"g1"
7845	"OG14695"	0.3425	9	9	1	"g1"
7846	"OG4772"	0.4215	220	221	1.004545455	"g6"
7847	"OG8198"	0.05305	35	38	1.085714286	"g2"
7848	"OG4559"	0.206	241	244	1.012448133	"g6"
7849	"OG8487"	0.25855	34	35	1.029411765	"g2"
7850	"OG6714"	0.17485	65	66	1.015384615	"g3"
7851	"OG1797"	0.171	343	348	1.014577259	"g7"
