"X1"	"OG"	"dN_dS"	"representative"	"locus"	"positive_num"	"uniprotID"	"geneID"
7826	"OG4490"	0.0708	"Saccharomyces_cerevisiae@YBR135W"	"YBR135W"	1	"P20486"	"CKS1"
7835	"OG2021"	0.0741	"Saccharomyces_cerevisiae@YJL111W"	"YJL111W"	NA	"P42943"	"TCPH"
7840	"OG3881"	0.0764	"Saccharomyces_cerevisiae@YOR089C"	"YOR089C"	NA	"P36017"	"VPS21"
7841	"OG1922"	0.0655	"Saccharomyces_cerevisiae@YIL142W"	"YIL142W"	NA	"P39076"	"TCPB"
7848	"OG4559"	0.206	"Saccharomyces_cerevisiae@YGL164C"	"YGL164C"	2	"P53107"	"YRB30"
7850	"OG6714"	0.17485	"Saccharomyces_cerevisiae@YLR054C"	"YLR054C"	NA	"Q12202"	"OSW2"
7851	"OG1797"	0.171	"Saccharomyces_cerevisiae@YLR347C"	"YLR347C"	NA	"Q06142"	"IMB1"
7852	"OG2985"	0.0771	"Saccharomyces_cerevisiae@YPL030W"	"YPL030W"	NA	"Q02648"	"TRM44"
7858	"OG6494"	0.2881	"Saccharomyces_cerevisiae@YBR168W"	"YBR168W"	NA	"P38292"	"PEX32"
7861	"OG2503"	0.1991	"Saccharomyces_cerevisiae@YHL009C"	"YHL009C"	NA	"P38749"	"YAP3"
7863	"OG7043"	0.2454	"Saccharomyces_cerevisiae@YKR007W"	"YKR007W"	NA	"Q02205"	"MEH1"
7864	"OG1961"	0.1849	"Saccharomyces_cerevisiae@YLR222C"	"YLR222C"	NA	"Q05946"	"UTP13"
7866	"OG3674"	0.1122	"Saccharomyces_cerevisiae@YER042W"	"YER042W"	NA	"P40029"	"MSRA"
7868	"OG2946"	0.0978	"Saccharomyces_cerevisiae@YNL010W"	"YNL010W"	1	"P53981"	"YNB0"
7870	"OG7661"	0.4018	"Saccharomyces_cerevisiae@YJL170C"	"YJL170C"	NA	"P46993"	"ASG7"
7872	"OG1544"	0.0628	"Saccharomyces_cerevisiae@YPL240C"	"YPL240C"	2	"P02829"	"HSP82"
7873	"OG5170"	0.13115	"Saccharomyces_cerevisiae@YPR006C"	"YPR006C"	NA	"Q12031"	"ACEB"
7876	"OG5533"	0.3237	"Saccharomyces_cerevisiae@YIL077C"	"YIL077C"	NA	"P40508"	"YIH7"
7881	"OG4431"	0.1624	"Saccharomyces_cerevisiae@YOR258W"	"YOR258W"	NA	"Q08702"	"APTX"
7886	"OG3962"	0.248	"Saccharomyces_cerevisiae@YLR412W"	"YLR412W"	NA	"Q06688"	"SRR1L"
7888	"OG3044"	0.0917	"Saccharomyces_cerevisiae@YDR167W"	"YDR167W"	NA	"Q12030"	"TAF10"
7889	"OG1518"	0.0544	"Saccharomyces_cerevisiae@YDL141W"	"YDL141W"	1	"P48445"	"BPL1"
7891	"OG3223"	0.2426	"Saccharomyces_cerevisiae@YLL036C"	"YLL036C"	1	"P32523"	"PRP19"
7892	"OG2749"	0.10725	"Saccharomyces_cerevisiae@YJR075W"	"YJR075W"	NA	"P47124"	"HOC1"
7897	"OG2428"	0.1462	"Saccharomyces_cerevisiae@YPL222W"	"YPL222W"	NA	"Q08968"	"FMP40"
7899	"OG2776"	0.2037	"Saccharomyces_cerevisiae@YOR033C"	"YOR033C"	NA	"P39875"	"EXO1"
7904	"OG1854"	0.1094	"Saccharomyces_cerevisiae@YIL103W"	"YIL103W"	NA	"P40487"	"DPH1"
7905	"OG2692"	0.1657	"Saccharomyces_cerevisiae@YKL021C"	"YKL021C"	NA	"P20484"	"MAK11"
7909	"OG4845"	0.16825	"Saccharomyces_cerevisiae@YHR166C"	"YHR166C"	1	"P16522"	"CDC23"
7912	"OG7495"	0.48125	"Saccharomyces_cerevisiae@YGR168C"	"YGR168C"	1	"P53293"	"YG3W"
7921	"OG1435"	0.0878	"Saccharomyces_cerevisiae@YAL053W"	"YAL053W"	NA	"P39719"	"FLC2"
7923	"OG3612"	0.0494	"Saccharomyces_cerevisiae@YHR128W"	"YHR128W"	1	"P18562"	"UPP"
7925	"OG6729"	0.4263	"Saccharomyces_cerevisiae@YDR119W"	"YDR119W"	NA	"Q04602"	"VBA4"
7926	"OG4905"	0.2945	"Saccharomyces_cerevisiae@YLR256W"	"YLR256W"	NA	"P0CE41"	"HAP1"
7928	"OG3031"	0.1581	"Saccharomyces_cerevisiae@YMR223W"	"YMR223W"	NA	"P50102"	"UBP8"
7930	"OG3213"	0.1646	"Saccharomyces_cerevisiae@YHR011W"	"YHR011W"	NA	"P38705"	"SYSM"
7932	"OG3975"	0.2317	"Saccharomyces_cerevisiae@YOR115C"	"YOR115C"	NA	"Q99394"	"TRS33"
7934	"OG3440"	0.2279	"Saccharomyces_cerevisiae@YAL034W-A"	"YAL034W-A"	NA	"P39731"	"MTW1"
7938	"OG2179"	0.01545	"Saccharomyces_cerevisiae@YER107C"	"YER107C"	NA	"P40066"	"GLE2"
7942	"OG1907"	0.1425	"Saccharomyces_cerevisiae@YBR241C"	"YBR241C"	NA	"P38142"	"YB91"
7943	"OG3343"	0.108	"Saccharomyces_cerevisiae@YPL157W"	"YPL157W"	NA	"Q12052"	"TGS1"
7945	"OG1966"	0.1578	"Saccharomyces_cerevisiae@YKR069W"	"YKR069W"	NA	"P36150"	"SUMT"
7948	"OG1539"	0.1035	"Saccharomyces_cerevisiae@YGL139W"	"YGL139W"	NA	"P53121"	"FLC3"
7949	"OG6493"	0.1801	"Saccharomyces_cerevisiae@YMR044W"	"YMR044W"	NA	"Q04213"	"IOC4"
7951	"OG4965"	0.1329	"Saccharomyces_cerevisiae@YPL079W"	"YPL079W"	3	"Q12672"	"RL21B"
7952	"OG2141"	0.0389	"Saccharomyces_cerevisiae@YOR244W"	"YOR244W"	1	"Q08649"	"ESA1"
7956	"OG1195"	0.082	"Saccharomyces_cerevisiae@YOL103W"	"YOL103W"	NA	"P30606"	"ITR2"
7959	"OG7815"	0.1909	"Saccharomyces_cerevisiae@YCR020W-B"	"YCR020W-B"	NA	"Q9URQ5"	"HTL1"
7962	"OG6435"	0.376	"Saccharomyces_cerevisiae@YML023C"	"YML023C"	NA	"Q03718"	"NSE5"
7967	"OG2557"	0.1348	"Saccharomyces_cerevisiae@YDR294C"	"YDR294C"	NA	"Q05567"	"SGPL"
7973	"OG1633"	0.1497	"Saccharomyces_cerevisiae@YDR012W"	"YDR012W"	NA	"P49626"	"RL4B"
7976	"OG2520"	0.1904	"Saccharomyces_cerevisiae@YNL315C"	"YNL315C"	NA	"P32453"	"ATP11"
7979	"OG2088"	0.107	"Saccharomyces_cerevisiae@YOR056C"	"YOR056C"	NA	"Q08444"	"NOB1"
7981	"OG2257"	0.099	"Saccharomyces_cerevisiae@YKL197C"	"YKL197C"	NA	"P24004"	"PEX1"
7984	"OG6814"	0.2051	"Saccharomyces_cerevisiae@YLR363C"	"YLR363C"	1	"Q12129"	"NMD4"
7985	"OG3597"	0.149	"Saccharomyces_cerevisiae@YPL188W"	"YPL188W"	NA	"Q06892"	"POS5"
7986	"OG1888"	0.0271	"Saccharomyces_cerevisiae@YIL143C"	"YIL143C"	NA	"Q00578"	"RAD25"
7987	"OG1322"	0.0571	"Saccharomyces_cerevisiae@YMR120C"	"YMR120C"	NA	"P38009"	"PUR92"
7988	"OG2902"	0.1838	"Saccharomyces_cerevisiae@YJR097W"	"YJR097W"	NA	"P47138"	"DPH4"
7994	"OG6098"	0.07495	"Saccharomyces_cerevisiae@YHR149C"	"YHR149C"	1	"P32900"	"SKG6"
7997	"OG2963"	0.3954	"Saccharomyces_cerevisiae@YDR470C"	"YDR470C"	NA	"Q03327"	"UGO1"
8003	"OG4768"	0.1602	"Saccharomyces_cerevisiae@YLL009C"	"YLL009C"	NA	"Q12287"	"COX17"
8004	"OG4489"	0.5575	"Saccharomyces_cerevisiae@YBR040W"	"YBR040W"	NA	"P38224"	"FIG1"
8009	"OG4430"	0.1731	"Saccharomyces_cerevisiae@YHL014C"	"YHL014C"	1	"P38746"	"YLF2"
8013	"OG2432"	0.1823	"Saccharomyces_cerevisiae@YDL119C"	"YDL119C"	NA	"Q07534"	"S2538"
8014	"OG2771"	0.13155	"Saccharomyces_cerevisiae@YFR002W"	"YFR002W"	NA	"P34077"	"NIC96"
8021	"OG3316"	0.1232	"Saccharomyces_cerevisiae@YOR007C"	"YOR007C"	1	"Q12118"	"SGT2"
8023	"OG2444"	0.1145	"Saccharomyces_cerevisiae@YDR162C"	"YDR162C"	1	"Q12163"	"NBP2"
8024	"OG8337"	0.2696	"Saccharomyces_cerevisiae@YER180C"	"YER180C"	1	"P32645"	"ISC10"
8025	"OG6542"	0.3	"Saccharomyces_cerevisiae@YMR144W"	"YMR144W"	NA	"P40214"	"YM22"
8028	"OG3965"	0.1519	"Saccharomyces_cerevisiae@YML005W"	"YML005W"	NA	"Q04235"	"TYW2"
8032	"OG1201"	0.0576	"Saccharomyces_cerevisiae@YDR099W"	"YDR099W"	NA	"P34730"	"BMH2"
8035	"OG1580"	0.2018	"Saccharomyces_cerevisiae@YER154W"	"YER154W"	1	"P39952"	"OXA1"
8039	"OG6765"	0.35815	"Saccharomyces_cerevisiae@YDL176W"	"YDL176W"	1	"Q12027"	"YD176"
8043	"OG2260"	0.253	"Saccharomyces_cerevisiae@YDR264C"	"YDR264C"	NA	"P39010"	"AKR1"
8045	"OG2213"	0.2185	"Saccharomyces_cerevisiae@YLR386W"	"YLR386W"	NA	"Q06708"	"VAC14"
8049	"OG1438"	0.0992	"Saccharomyces_cerevisiae@YLL040C"	"YLL040C"	NA	"Q07878"	"VPS13"
8050	"OG2714"	0.0473	"Saccharomyces_cerevisiae@YHR051W"	"YHR051W"	NA	"P00427"	"COX6"
8053	"OG17671"	0.4012	"Saccharomyces_cerevisiae@YBR188C"	"YBR188C"	4	"P38302"	"NTC20"
8056	"OG1391"	0.0698	"Saccharomyces_cerevisiae@YLR378C"	"YLR378C"	1	"P32915"	"SC61A"
8057	"OG2078"	0.03705	"Saccharomyces_cerevisiae@YNR053C"	"YNR053C"	1	"P53742"	"NOG2"
8058	"OG7223"	0.4286	"Saccharomyces_cerevisiae@YLR360W"	"YLR360W"	NA	"Q05919"	"VPS38"
8060	"OG2372"	0.0631	"Saccharomyces_cerevisiae@YER117W"	"YER117W"	1	"P0CX42"	"RL23B"
8063	"OG3249"	0.4044	"Saccharomyces_cerevisiae@YJR088C"	"YJR088C"	NA	"P47133"	"EMC2"
8068	"OG17592"	0.1352	"Saccharomyces_cerevisiae@YBR150C"	"YBR150C"	1	"P38114"	"TBS1"
8072	"OG6619"	0.32005	"Saccharomyces_cerevisiae@YLR263W"	"YLR263W"	NA	"P14291"	"RED1"
8074	"OG2412"	0.0218	"Saccharomyces_cerevisiae@YNL267W"	"YNL267W"	NA	"P39104"	"PIK1"
8076	"OG4024"	0.08415	"Saccharomyces_cerevisiae@YGR029W"	"YGR029W"	NA	"P27882"	"ERV1"
8082	"OG1874"	0.1097	"Saccharomyces_cerevisiae@YKL113C"	"YKL113C"	1	"P26793"	"FEN1"
8085	"OG2338"	0.03385	"Saccharomyces_cerevisiae@YLR186W"	"YLR186W"	NA	"Q06287"	"NEP1"
8086	"OG4782"	0.1082	"Saccharomyces_cerevisiae@YDR276C"	"YDR276C"	NA	"P87284"	"PMP3"
8089	"OG6954"	0.2408	"Saccharomyces_cerevisiae@YFR042W"	"YFR042W"	NA	"P43614"	"KEG1"
8090	"OG3526"	0.017	"Saccharomyces_cerevisiae@YBR109C"	"YBR109C"	NA	"P06787"	"CALM"
8092	"OG17593"	0.2173	"Saccharomyces_cerevisiae@YOL109W"	"YOL109W"	1	"Q08245"	"ZEO1"
8095	"OG3774"	0.1052	"Saccharomyces_cerevisiae@YNR043W"	"YNR043W"	NA	"P32377"	"MVD1"
8096	"OG2643"	0.3101	"Saccharomyces_cerevisiae@YMR076C"	"YMR076C"	NA	"Q04264"	"PDS5"
8102	"OG2452"	0.3373	"Saccharomyces_cerevisiae@YHR052W"	"YHR052W"	NA	"P38779"	"CIC1"
8103	"OG1717"	0.203	"Saccharomyces_cerevisiae@YDL195W"	"YDL195W"	NA	"P38968"	"SEC31"
8108	"OG1549"	0.15605	"Saccharomyces_cerevisiae@YHR098C"	"YHR098C"	NA	"P38810"	"SFB3"
8110	"OG1824"	0.1994	"Saccharomyces_cerevisiae@YLR103C"	"YLR103C"	NA	"Q08032"	"CDC45"
8115	"OG2815"	0.1005	"Saccharomyces_cerevisiae@YFR003C"	"YFR003C"	NA	"P43587"	"YPI1"
8117	"OG4738"	0.4312	"Saccharomyces_cerevisiae@YOR313C"	"YOR313C"	NA	"P09937"	"SPS4"
8118	"OG2604"	0.0674	"Saccharomyces_cerevisiae@YKL195W"	"YKL195W"	NA	"P36046"	"MIA40"
8129	"OG4334"	0.3802	"Saccharomyces_cerevisiae@YDR425W"	"YDR425W"	1	"Q04053"	"SNX41"
8130	"OG1437"	0.0625	"Saccharomyces_cerevisiae@YJL084C"	"YJL084C"	1	"P47029"	"ALY2"
8131	"OG6578"	0.3474	"Saccharomyces_cerevisiae@YGR222W"	"YGR222W"	NA	"P10834"	"PET54"
8133	"OG2084"	0.0288	"Saccharomyces_cerevisiae@YOR054C"	"YOR054C"	NA	"Q08438"	"VHS3"
8135	"OG3700"	0.1324	"Saccharomyces_cerevisiae@YGR207C"	"YGR207C"	1	"P42940"	"ETFB"
8138	"OG3431"	0.1279	"Saccharomyces_cerevisiae@YJL125C"	"YJL125C"	1	"P46959"	"TRM61"
8139	"OG3232"	0.1658	"Saccharomyces_cerevisiae@YFL046W"	"YFL046W"	3	"P43557"	"FMP32"
8141	"OG8341"	0.2136	"Saccharomyces_cerevisiae@YDL053C"	"YDL053C"	NA	"Q07362"	"PBP4"
8145	"OG4832"	0.1733	"Saccharomyces_cerevisiae@YJL184W"	"YJL184W"	NA	"P46984"	"GON7"
8149	"OG1511"	0.2259	"Saccharomyces_cerevisiae@YIL129C"	"YIL129C"	NA	"P40468"	"TAO3"
8150	"OG4796"	0.0062	"Saccharomyces_cerevisiae@YKL166C"	"YKL166C"	1	"P05986"	"KAPC"
8151	"OG2349"	0.3346	"Saccharomyces_cerevisiae@YMR284W"	"YMR284W"	NA	"P32807"	"KU70"
8152	"OG1916"	0.1715	"Saccharomyces_cerevisiae@YIL108W"	"YIL108W"	NA	"P40483"	"YIK8"
8156	"OG1384"	0.0893	"Saccharomyces_cerevisiae@YIL123W"	"YIL123W"	NA	"P40472"	"SIM1"
8159	"OG6210"	0.24685	"Saccharomyces_cerevisiae@YPR148C"	"YPR148C"	NA	"Q06523"	"YP148"
8162	"OG6240"	0.3184	"Saccharomyces_cerevisiae@YJL044C"	"YJL044C"	NA	"P32806"	"GYP6"
8163	"OG2653"	0.1745	"Saccharomyces_cerevisiae@YGR002C"	"YGR002C"	NA	"P53201"	"SWC4"
8166	"OG3921"	0.1042	"Saccharomyces_cerevisiae@YNL217W"	"YNL217W"	NA	"P40152"	"YNV7"
8169	"OG2225"	0.1793	"Saccharomyces_cerevisiae@YKL110C"	"YKL110C"	NA	"P34253"	"KTI12"
8172	"OG1845"	0.03825	"Saccharomyces_cerevisiae@YGL019W"	"YGL019W"	NA	"P43639"	"CSK2B"
8174	"OG2752"	0.0984	"Saccharomyces_cerevisiae@YOR323C"	"YOR323C"	NA	"P54885"	"PROA"
8175	"OG3253"	0.1871	"Saccharomyces_cerevisiae@YGL248W"	"YGL248W"	NA	"P22434"	"PDE1"
8176	"OG3452"	0.1612	"Saccharomyces_cerevisiae@YOL001W"	"YOL001W"	NA	"P20052"	"PHO80"
8178	"OG1229"	0.0268	"Saccharomyces_cerevisiae@YML085C"	"YML085C"	NA	"P09733"	"TBA1"
8181	"OG2599"	0.0754	"Saccharomyces_cerevisiae@YBR105C"	"YBR105C"	NA	"P38263"	"GID4"
8183	"OG7422"	0.3501	"Saccharomyces_cerevisiae@YAL055W"	"YAL055W"	NA	"P39718"	"PEX22"
8184	"OG1149"	0.1658	"Saccharomyces_cerevisiae@YOL027C"	"YOL027C"	NA	"Q08179"	"MDM38"
8186	"OG1623"	0.1645	"Saccharomyces_cerevisiae@YLR291C"	"YLR291C"	NA	"P32502"	"EI2BB"
8188	"OG4239"	0.16955	"Saccharomyces_cerevisiae@YHR207C"	"YHR207C"	NA	"P38890"	"SET5"
8191	"OG3704"	0.1704	"Saccharomyces_cerevisiae@YGR105W"	"YGR105W"	NA	"P41806"	"VMA21"
8198	"OG6346"	0.2982	"Saccharomyces_cerevisiae@YLR423C"	"YLR423C"	NA	"Q06410"	"ATG17"
8202	"OG2187"	0.0922	"Saccharomyces_cerevisiae@YOL038W"	"YOL038W"	NA	"P40303"	"PSA4"
8204	"OG5975"	0.2866	"Saccharomyces_cerevisiae@YAL028W"	"YAL028W"	NA	"P39734"	"HPH2"
8205	"OG9024"	0.1915	"Saccharomyces_cerevisiae@YPR036W-A"	"YPR036W-A"	NA	"Q3E752"	"YP036"
8207	"OG1284"	0.0266	"Saccharomyces_cerevisiae@YPR132W"	"YPR132W"	NA	"P0CX30"	"RS23B"
8208	"OG2273"	0.0477	"Saccharomyces_cerevisiae@YPR187W"	"YPR187W"	NA	"P20435"	"RPAB2"
8211	"OG3007"	0.13205	"Saccharomyces_cerevisiae@YFL034C-B"	"YFL034C-B"	1	"P43563"	"MOB2"
8216	"OG2866"	0.3715	"Saccharomyces_cerevisiae@YJL036W"	"YJL036W"	NA	"P47057"	"SNX4"
8224	"OG6089"	0.2756	"Saccharomyces_cerevisiae@YMR291W"	"YMR291W"	NA	"Q03533"	"TDA1"
8228	"OG1223"	0.0868	"Saccharomyces_cerevisiae@YPL090C"	"YPL090C"	NA	"P0CX37"	"RS6A"
8232	"OG4511"	0.4239	"Saccharomyces_cerevisiae@YDR302W"	"YDR302W"	NA	"Q06636"	"GPI11"
8236	"OG3529"	0.4267	"Saccharomyces_cerevisiae@YJR041C"	"YJR041C"	1	"P47108"	"URB2"
8243	"OG1818"	0.141	"Saccharomyces_cerevisiae@YNL118C"	"YNL118C"	NA	"P53550"	"DCP2"
8263	"OG2980"	0.1529	"Saccharomyces_cerevisiae@YOR077W"	"YOR077W"	NA	"P40962"	"RTS2"
8269	"OG8782"	0.3482	"Saccharomyces_cerevisiae@YHR035W"	"YHR035W"	NA	"P38769"	"YHJ5"
8275	"OG1894"	0.2298	"Saccharomyces_cerevisiae@YHL002W"	"YHL002W"	NA	"P38753"	"HSE1"
8276	"OG2312"	0.2038	"Saccharomyces_cerevisiae@YNL232W"	"YNL232W"	NA	"P53859"	"CSL4"
8278	"OG3346"	0.1875	"Saccharomyces_cerevisiae@YEL064C"	"YEL064C"	NA	"P39981"	"AVT2"
8282	"OG1659"	0.0352	"Saccharomyces_cerevisiae@YEL011W"	"YEL011W"	NA	"P32775"	"GLGB"
8285	"OG3892"	0.1738	"Saccharomyces_cerevisiae@YHR038W"	"YHR038W"	NA	"P38771"	"RRF1"
8286	"OG4320"	0.2006	"Saccharomyces_cerevisiae@YMR130W"	"YMR130W"	NA	"Q04223"	"YM14"
8289	"OG8002"	0.27625	"Saccharomyces_cerevisiae@YJR089W"	"YJR089W"	NA	"P47134"	"BIR1"
8294	"OG2535"	0.1589	"Saccharomyces_cerevisiae@YLR032W"	"YLR032W"	NA	"P32849"	"RAD5"
8295	"OG3197"	0.15415	"Saccharomyces_cerevisiae@YAR018C"	"YAR018C"	1	"P22209"	"KIN3"
8296	"OG10452"	0.4376	"Saccharomyces_cerevisiae@YLR194C"	"YLR194C"	NA	"Q05777"	"YL194"
8297	"OG3459"	0.09915	"Saccharomyces_cerevisiae@YBL001C"	"YBL001C"	NA	"P35195"	"ECM15"
8302	"OG4147"	0.135	"Saccharomyces_cerevisiae@YMR178W"	"YMR178W"	1	"Q03219"	"YM44"
8304	"OG3931"	0.2254	"Saccharomyces_cerevisiae@YLL014W"	"YLL014W"	NA	"Q12431"	"EMC6"
8305	"OG2900"	0.20415	"Saccharomyces_cerevisiae@YIL063C"	"YIL063C"	NA	"P40517"	"YRB2"
8316	"OG10444"	0.3102	"Saccharomyces_cerevisiae@YNR034W-A"	"YNR034W-A"	1	"Q3E841"	"YN034"
8320	"OG4191"	0.29625	"Saccharomyces_cerevisiae@YNL246W"	"YNL246W"	NA	"P53853"	"VPS75"
8322	"OG2545"	0.1504	"Saccharomyces_cerevisiae@YDR176W"	"YDR176W"	NA	"P32494"	"NGG1"
8326	"OG2569"	0.098	"Saccharomyces_cerevisiae@YBL089W"	"YBL089W"	NA	"P38176"	"AVT5"
8330	"OG6530"	0.2154	"Saccharomyces_cerevisiae@YJR043C"	"YJR043C"	NA	"P47110"	"DPOD3"
8332	"OG1592"	0.1577	"Saccharomyces_cerevisiae@YMR288W"	"YMR288W"	NA	"P49955"	"SF3B1"
8333	"OG6816"	0.3652	"Saccharomyces_cerevisiae@YDL044C"	"YDL044C"	NA	"P10849"	"MTF2"
8336	"OG1655"	0.2253	"Saccharomyces_cerevisiae@YGR116W"	"YGR116W"	NA	"P23615"	"SPT6"
8346	"OG6571"	0.2947	"Saccharomyces_cerevisiae@YER124C"	"YER124C"	NA	"P40077"	"DSE1"
8351	"OG1469"	0.16105	"Saccharomyces_cerevisiae@YNL045W"	"YNL045W"	NA	"Q10740"	"LKHA4"
8357	"OG4251"	0.1949	"Saccharomyces_cerevisiae@YPR079W"	"YPR079W"	NA	"Q06815"	"MRL1"
8363	"OG7041"	0.1513	"Saccharomyces_cerevisiae@YKR019C"	"YKR019C"	1	"P36115"	"IRS4"
8366	"OG2523"	0.0141	"Saccharomyces_cerevisiae@YBR114W"	"YBR114W"	1	"P31244"	"RAD16"
8372	"OG6475"	0.2582	"Saccharomyces_cerevisiae@YGR142W"	"YGR142W"	NA	"P53286"	"BTN2"
8373	"OG3546"	0.0594	"Saccharomyces_cerevisiae@YHR026W"	"YHR026W"	1	"P23968"	"VATO"
8376	"OG2427"	0.142	"Saccharomyces_cerevisiae@YLR189C"	"YLR189C"	NA	"Q06321"	"ATG26"
8377	"OG6959"	0.2598	"Saccharomyces_cerevisiae@YJL051W"	"YJL051W"	NA	"P47046"	"IRC8"
8383	"OG1618"	0.0436	"Saccharomyces_cerevisiae@YPR024W"	"YPR024W"	1	"P32795"	"YME1"
8386	"OG6486"	0.3425	"Saccharomyces_cerevisiae@YKR064W"	"YKR064W"	NA	"P36023"	"OAF3"
8390	"OG7414"	0.2557	"Saccharomyces_cerevisiae@YNL152W"	"YNL152W"	NA	"P53901"	"INN1"
8400	"OG8293"	0.1802	"Saccharomyces_cerevisiae@YOR387C"	"YOR387C"	NA	"Q08910"	"YO387"
8405	"OG6761"	0.15245	"Saccharomyces_cerevisiae@YBR233W-A"	"YBR233W-A"	NA	"P69850"	"DAD3"
8407	"OG10254"	0.30215	"Saccharomyces_cerevisiae@YFR046C"	"YFR046C"	NA	"P43618"	"CENPT"
8408	"OG3188"	0.3641	"Saccharomyces_cerevisiae@YGL160W"	"YGL160W"	NA	"P53109"	"AIM14"
8410	"OG1906"	0.238	"Saccharomyces_cerevisiae@YER162C"	"YER162C"	NA	"P14736"	"RAD4"
8411	"OG3742"	0.2955	"Saccharomyces_cerevisiae@YOL138C"	"YOL138C"	NA	"Q08281"	"RTC1"
8417	"OG2956"	0.1007	"Saccharomyces_cerevisiae@YER026C"	"YER026C"	NA	"P08456"	"PSS"
8426	"OG3855"	0.14095	"Saccharomyces_cerevisiae@YDR486C"	"YDR486C"	NA	"Q03390"	"VPS60"
8427	"OG3194"	0.3385	"Saccharomyces_cerevisiae@YCL039W"	"YCL039W"	NA	"P25569"	"GID7"
8433	"OG4317"	0.1054	"Saccharomyces_cerevisiae@YJR133W"	"YJR133W"	NA	"P47165"	"XPT1"
8439	"OG4764"	0.0847	"Saccharomyces_cerevisiae@YDL025C"	"YDL025C"	NA	"Q12100"	"RTK1"
8444	"OG17653"	0.02	"Saccharomyces_cerevisiae@YPR052C"	"YPR052C"	NA	"P11632"	"NHP6A"
8447	"OG4012"	0.2594	"Saccharomyces_cerevisiae@YDL181W"	"YDL181W"	NA	"P01097"	"ATIF"
8451	"OG5413"	0.1917	"Saccharomyces_cerevisiae@YML079W"	"YML079W"	NA	"Q03629"	"YMH9"
8453	"OG3590"	0.1125	"Saccharomyces_cerevisiae@YJR093C"	"YJR093C"	NA	"P45976"	"FIP1"
8456	"OG3260"	0.1493	"Saccharomyces_cerevisiae@YLR192C"	"YLR192C"	NA	"Q05775"	"EIF3J"
8457	"OG3299"	0.1904	"Saccharomyces_cerevisiae@YDR214W"	"YDR214W"	1	"Q12449"	"AHA1"
8459	"OG2203"	0.0934	"Saccharomyces_cerevisiae@YKL041W"	"YKL041W"	NA	"P36095"	"VPS24"
8463	"OG1558"	0.24375	"Saccharomyces_cerevisiae@YBR287W"	"YBR287W"	1	"P38355"	"YB8B"
8464	"OG5514"	0.2856	"Saccharomyces_cerevisiae@YDL200C"	"YDL200C"	NA	"P26188"	"MGMT"
8466	"OG1415"	0.2212	"Saccharomyces_cerevisiae@YGR056W"	"YGR056W"	1	"P53236"	"RSC1"
8469	"OG6585"	0.14445	"Saccharomyces_cerevisiae@YKR100C"	"YKR100C"	1	"P36169"	"SKG1"
8472	"OG4268"	0.1088	"Saccharomyces_cerevisiae@YGR144W"	"YGR144W"	1	"P32318"	"THI4"
8474	"OG17601"	0.1559	"Saccharomyces_cerevisiae@YDL204W"	"YDL204W"	1	"Q12443"	"RTN2"
8477	"OG2298"	0.2867	"Saccharomyces_cerevisiae@YMR061W"	"YMR061W"	NA	"P25298"	"RNA14"
8479	"OG2122"	0.3459	"Saccharomyces_cerevisiae@YJL029C"	"YJL029C"	NA	"P47061"	"VPS53"
8482	"OG7326"	0.2	"Saccharomyces_cerevisiae@YNR009W"	"YNR009W"	NA	"P53718"	"NRM1"
8492	"OG4718"	0.2755	"Saccharomyces_cerevisiae@YLR278C"	"YLR278C"	NA	"Q05854"	"YL278"
8495	"OG1337"	0.04475	"Saccharomyces_cerevisiae@YBR001C"	"YBR001C"	NA	"P35172"	"TREB"
8496	"OG3991"	0.2033	"Saccharomyces_cerevisiae@YGR248W"	"YGR248W"	NA	"P53315"	"SOL4"
8498	"OG1471"	0.1399	"Saccharomyces_cerevisiae@YDL052C"	"YDL052C"	1	"P33333"	"PLSC"
8499	"OG4585"	0.1056	"Saccharomyces_cerevisiae@YHR010W"	"YHR010W"	NA	"P0C2H6"	"RL27A"
8506	"OG4592"	0.2813	"Saccharomyces_cerevisiae@YGL159W"	"YGL159W"	NA	"P53110"	"YGP9"
8516	"OG7721"	0.12945	"Saccharomyces_cerevisiae@YPL047W"	"YPL047W"	NA	"Q03067"	"SGF11"
8522	"OG4069"	0.0903	"Saccharomyces_cerevisiae@YBR091C"	"YBR091C"	NA	"P32830"	"TIM12"
8526	"OG1306"	0.15525	"Saccharomyces_cerevisiae@YPL087W"	"YPL087W"	NA	"Q02896"	"YDC1"
8529	"OG1732"	0.1041	"Saccharomyces_cerevisiae@YFR048W"	"YFR048W"	1	"P43620"	"RMD8"
8530	"OG3691"	0.1313	"Saccharomyces_cerevisiae@YPL170W"	"YPL170W"	NA	"Q12091"	"DAP1"
8531	"OG17154"	0.254	"Saccharomyces_cerevisiae@YKR010C"	"YKR010C"	1	"Q02208"	"TOF2"
8533	"OG2532"	0.2207	"Saccharomyces_cerevisiae@YPL249C"	"YPL249C"	NA	"Q12344"	"GYP5"
8536	"OG3729"	0.17945	"Saccharomyces_cerevisiae@YDR482C"	"YDR482C"	NA	"Q03375"	"CWC21"
8538	"OG7045"	0.1853	"Saccharomyces_cerevisiae@YHL027W"	"YHL027W"	NA	"P33400"	"PACC"
8540	"OG3093"	0.21815	"Saccharomyces_cerevisiae@YBL013W"	"YBL013W"	NA	"P32785"	"FMT"
